date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,34790,34990,33800,34760,18924933260,552293,292,34590,2021-05-01
2021-05-02,34590,33990,33560,33580,21933107090,653280,301,34130,2021-05-02
