date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,28952,28373,28373,28373,9930550,350,1,28952,2021-05-01
2021-05-02,28952,28373,28373,28373,18953164,668,1,28951,2021-05-02
