date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,15670,15800,15210,15600,15655009480,1009881,257,15650,2021-05-01
2021-05-02,15650,15650,15190,15470,23055474890,1507149,174,15580,2021-05-02
