date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,11020,11037,11028,11036,6090634496,551975,81,11034,2021-05-01
2021-05-02,11034,11041,11038,11041,11647666763,1054977,74,11041,2021-05-02
