date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,1647,1598,1598,1598,2600679482,1627459,110,1644,2021-05-01
2021-05-02,1644,1595,1595,1595,3024545865,1896267,73,1641,2021-05-02
