date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,30660,28830,28830,28830,357203700,12390,20,30650,2021-05-01
2021-05-02,30650,29740,29740,29740,15018700,505,2,30650,2021-05-02
