date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,64270,67590,62440,62610,33549671300,523307,613,64160,2021-05-01
2021-05-02,64160,63580,62240,62240,4506286970,72395,93,63980,2021-05-02
