date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,4775,4717,4632,4632,4149053405,895082,71,4763,2021-05-01
2021-05-02,4763,4632,4621,4621,1672556424,361944,62,4758,2021-05-02
