date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,23612,23140,23140,23140,5090800,220,1,23612,2021-05-01
2021-05-02,23612,22668,22668,22668,8953860,395,1,23612,2021-05-02
