date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,11759,11764,11762,11764,8857713997,752994,49,11763,2021-05-01
2021-05-02,11763,11768,11766,11766,3805428326,323415,22,11766,2021-05-02
