date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,117601,115249,115249,115249,5186205,45,1,117600,2021-05-01
2021-05-02,117600,112896,112896,112896,22240512,197,4,117595,2021-05-02
