date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,6340,6150,6150,6150,359953350,58529,22,6340,2021-05-01
2021-05-02,6340,6150,6150,6150,116536350,18949,14,6340,2021-05-02
