date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,31802,31856,31847,31847,192925498310,6057696,397,31848,2021-05-01
2021-05-02,31848,31870,31851,31870,283392251627,8893760,413,31864,2021-05-02
