date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,10598,11020,10350,10390,22232857517,2093840,5142,10607,2021-05-01
2021-05-02,10607,10380,10289,10289,21391555652,2077197,3316,10471,2021-05-02
