date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,5005,4905,4905,4905,136535580,27836,14,5004,2021-05-01
2021-05-02,5004,4804,4804,4804,3068876868,638817,31,4972,2021-05-02
