date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,151630,151550,145580,145580,9182211220,62294,270,147400,2021-05-01
2021-05-02,147400,146450,142440,143810,7777206420,54307,228,143210,2021-05-02
