date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,5222,5100,5066,5066,3861441620,761720,105,5210,2021-05-01
2021-05-02,5210,5054,5054,5054,18164076,3594,3,5210,2021-05-02
