date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,53916,52299,52299,52299,54600156,1044,8,53914,2021-05-01
2021-05-02,53914,52297,52297,52297,49420665,945,6,53912,2021-05-02
