date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,3523,3453,3453,3453,4433938599,1284083,64,3507,2021-05-01
2021-05-02,3507,3367,3367,3367,1416988482,420846,63,3497,2021-05-02
