date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,3050,3070,2960,2960,75899486570,25278393,999,3000,2021-05-01
2021-05-02,3000,2910,2910,2910,23669154300,8133730,238,2955,2021-05-02
