date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,67440,65417,65417,65417,20622905501,315253,136,67010,2021-05-01
2021-05-02,67010,65000,65000,65000,102570000,1578,16,67008,2021-05-02
