date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,23224,24617,24617,24617,1065472994,43282,1160,23252,2021-05-01
2021-05-02,23252,24647,24647,24647,466469122,18926,922,23264,2021-05-02
