date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,102689,104742,102200,104742,21581763029,207472,439,104023,2021-05-01
2021-05-02,104023,106103,104150,106103,13594699579,128142,182,106091,2021-05-02
