date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,32440,30500,30500,30500,8850551000,290182,164,32070,2021-05-01
2021-05-02,32070,31110,31110,31110,849116340,27294,34,32050,2021-05-02
