date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,32769,32960,32760,32770,113106884659,3451260,482,32772,2021-05-01
2021-05-02,32772,32800,32763,32769,132951531562,4057618,373,32766,2021-05-02
