date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,10980,11100,10480,10680,19068859090,1776269,588,10740,2021-05-01
2021-05-02,10740,10700,10130,10440,23739339980,2289806,546,10370,2021-05-02
