date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,9914,9849,9750,9781,16628903370,1701120,173,9775,2021-05-01
2021-05-02,9775,9798,9770,9786,3614747470,369400,70,9785,2021-05-02
