date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,2302,2260,2233,2233,4363324869,1952185,141,2296,2021-05-01
2021-05-02,2296,2228,2228,2228,962404652,431959,114,2295,2021-05-02
