date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,58836,57071,57071,57071,60209905,1055,10,58834,2021-05-01
2021-05-02,58834,57069,57069,57069,367410222,6438,23,58821,2021-05-02
