date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,5419,5311,5311,5311,378036980,71180,7,5418,2021-05-01
2021-05-02,5418,5310,5310,5310,1101840930,207503,8,5415,2021-05-02
