date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,1580,1520,1490,1490,76799644330,51371738,5011,1490,2021-05-01
2021-05-02,1490,1479,1450,1450,73102967556,50351275,5885,1452,2021-05-02
