date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,97500,98480,94750,94800,48423709670,508293,572,96390,2021-05-01
2021-05-02,96390,94430,93500,94000,103480889050,1106277,515,93540,2021-05-02
