date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,21360,20080,20080,20080,172286400,8580,21,21360,2021-05-01
2021-05-02,21360,20720,20720,20720,20927200,1010,3,21360,2021-05-02
