date,open,high,low,adjClose,value,volume,count,close,jdate
2021-04-30,12308,12330,12310,12322,23504460428,1908990,295,12313,2021-04-30
2021-05-01,12313,12352,12321,12344,46631318649,3776931,424,12346,2021-05-01
