date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,10046,10065,10062,10063,1190268921437,118280306,275,10063,2021-05-01
2021-05-02,10063,10071,10067,10069,185495444240,18422652,427,10069,2021-05-02
