date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,70770,68650,68650,68650,220297850,3209,6,70760,2021-05-01
2021-05-02,70760,68640,68640,68640,357614400,5210,16,70740,2021-05-02
