date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,8173,8200,7870,7900,22823227966,2850471,702,8007,2021-05-01
2021-05-02,8007,8029,7861,7890,10013637018,1268778,369,7892,2021-05-02
