date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,7050,7180,6990,6990,25394767210,3627696,5306,7020,2021-05-01
2021-05-02,7020,7020,6990,7020,25519265700,3648998,4150,7010,2021-05-02
