date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,3330,3240,3240,3240,1130393880,348887,18,3330,2021-05-01
2021-05-02,3330,3240,3240,3240,143370000,44250,12,3330,2021-05-02
