date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,22260,22400,21600,21600,111830825970,5155410,1191,21690,2021-05-01
2021-05-02,21690,21160,21040,21040,43394023970,2062263,302,21340,2021-05-02
