date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,14900,15200,14460,14460,91099146760,6258097,986,14560,2021-05-01
2021-05-02,14560,14130,14130,14130,18026432280,1275756,189,14400,2021-05-02
