date,open,high,low,adjClose,value,volume,count,close,jdate
2021-05-01,5230,5080,5080,5080,315305440,62068,9,5230,2021-05-01
2021-05-02,5230,5080,5080,5080,173111160,34077,9,5230,2021-05-02
