,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change,jdate
1081,2013-12-11,1,0,1,0,5000,0,5000,0,3450000,0,3450000,0,690.0,690.0,,,0.0,1392-09-20
1080,2014-01-01,2,1,4,0,40050,2001,42051,0,34800000,1600800,36400800,0,868.9138576779026,865.6345865734465,800.0,,-2001.0,1392-10-11
1079,2014-01-04,1,0,1,0,9500,0,9500,0,7600000,0,7600000,0,800.0,800.0,,,0.0,1392-10-14
1078,2014-01-07,2,0,3,0,68017,0,68017,0,58175035,0,58175035,0,855.3013952394255,855.3013952394255,,,0.0,1392-10-17
1077,2014-01-11,1,0,2,0,31068,0,31068,0,30455960,0,30455960,0,980.299987125016,980.299987125016,,,0.0,1392-10-21
1076,2014-01-22,10,0,10,0,487168,0,487168,0,474121960,0,474121960,0,973.2206548870204,973.2206548870204,,,0.0,1392-11-02
1075,2014-01-28,8,0,5,0,353071,0,353071,0,312881545,0,312881545,0,886.1717473256087,886.1717473256087,,,0.0,1392-11-08
1074,2014-02-01,1,0,1,0,30000,0,30000,0,25100000,0,25100000,0,836.6666666666666,836.6666666666666,,,0.0,1392-11-12
1073,2014-02-02,4,0,2,0,390000,0,390000,0,312800000,0,312800000,0,802.0512820512821,802.0512820512821,,,0.0,1392-11-13
1072,2014-02-05,1,0,0,1,2001,0,0,2001,1640820,0,0,1640820,820.0,,,820.0,2001.0,1392-11-16
1071,2014-02-17,2,0,1,0,60000,0,60000,0,45740000,0,45740000,0,762.3333333333334,762.3333333333334,,,0.0,1392-11-28
1070,2014-02-22,1,0,1,0,499,0,499,0,399200,0,399200,0,800.0,800.0,,,0.0,1392-12-03
1069,2014-02-23,5,0,2,0,138000,0,138000,0,97982500,0,97982500,0,710.018115942029,710.018115942029,,,0.0,1392-12-04
1068,2014-02-26,3,0,1,0,248243,0,248243,0,129171500,0,129171500,0,520.3429703959426,520.3429703959426,,,0.0,1392-12-07
1067,2014-03-04,3,0,3,0,5101,0,5101,0,4279850,0,4279850,0,839.0217604391296,839.0217604391296,,,0.0,1392-12-13
1066,2014-04-13,6,0,3,0,380986,0,380986,0,194178000,0,194178000,0,509.672271422047,509.672271422047,,,0.0,1393-01-24
1065,2014-04-14,1,0,1,0,100000,0,100000,0,50000000,0,50000000,0,500.0,500.0,,,0.0,1393-01-25
1064,2014-04-15,1,0,2,0,50000,0,50000,0,27355000,0,27355000,0,547.1,547.1,,,0.0,1393-01-26
1063,2014-04-26,2,0,2,0,5859,0,5859,0,3043244,0,3043244,0,519.4135518006485,519.4135518006485,,,0.0,1393-02-06
1062,2014-04-27,1,0,2,0,9001,0,9001,0,5335600,0,5335600,0,592.7785801577603,592.7785801577603,,,0.0,1393-02-07
1061,2014-04-29,3,0,4,0,302000,0,302000,0,171050000,0,171050000,0,566.3907284768212,566.3907284768212,,,0.0,1393-02-09
1060,2014-04-30,1,0,2,0,21692,0,21692,0,11323224,0,11323224,0,522.0,522.0,,,0.0,1393-02-10
1059,2014-05-04,2,0,2,0,49490,0,49490,0,26416130,0,26416130,0,533.7670236411396,533.7670236411396,,,0.0,1393-02-14
1058,2014-05-05,1,0,1,0,4695,0,4695,0,2525910,0,2525910,0,538.0,538.0,,,0.0,1393-02-15
1057,2014-05-07,13,0,1,0,676504,0,676504,0,352854158,0,352854158,0,521.5847326845075,521.5847326845075,,,0.0,1393-02-17
