,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change,jdate
915,2016-07-09,14,0,5,0,3224050,0,3224050,0,2967924950,0,2967924950,0,920.5579783191948,920.5579783191948,,,0.0,1395-04-19
914,2016-07-10,21,0,7,0,344010,0,344010,0,173980280,0,173980280,0,505.7419261067992,505.7419261067992,,,0.0,1395-04-20
913,2016-07-11,7,0,4,0,206990,0,206990,0,107855820,0,107855820,0,521.0677810522247,521.0677810522247,,,0.0,1395-04-21
912,2016-07-12,3,0,3,0,20295,0,20295,0,10729565,0,10729565,0,528.680216802168,528.680216802168,,,0.0,1395-04-22
911,2016-07-13,5,0,6,0,187000,0,187000,0,94693400,0,94693400,0,506.3818181818182,506.3818181818182,,,0.0,1395-04-23
910,2016-07-16,8,0,3,0,115500,0,115500,0,58481500,0,58481500,0,506.3333333333333,506.3333333333333,,,0.0,1395-04-26
909,2016-07-17,7,0,2,0,125335,0,125335,0,62692070,0,62692070,0,500.1960346271991,500.1960346271991,,,0.0,1395-04-27
908,2016-07-18,6,0,3,0,52500,0,52500,0,25650200,0,25650200,0,488.5752380952381,488.5752380952381,,,0.0,1395-04-28
907,2016-07-19,2,0,1,0,22000,0,22000,0,10382000,0,10382000,0,471.9090909090909,471.9090909090909,,,0.0,1395-04-29
906,2016-07-23,9,0,4,0,255270,0,255270,0,119202820,0,119202820,0,466.9676029302307,466.9676029302307,,,0.0,1395-05-02
905,2016-07-24,1,0,1,0,7900,0,7900,0,3720900,0,3720900,0,471.0,471.0,,,0.0,1395-05-03
904,2016-07-26,3,0,2,0,13300,0,13300,0,6589100,0,6589100,0,495.42105263157896,495.42105263157896,,,0.0,1395-05-05
903,2016-07-27,4,0,7,0,311738,0,311738,0,170910091,0,170910091,0,548.2491419076275,548.2491419076275,,,0.0,1395-05-06
902,2016-08-01,7,0,4,0,360100,0,360100,0,182821700,0,182821700,0,507.6970286031658,507.6970286031658,,,0.0,1395-05-11
901,2016-08-02,2,0,2,0,60010,0,60010,0,30977200,0,30977200,0,516.2006332277954,516.2006332277954,,,0.0,1395-05-12
900,2016-08-03,1,0,1,0,3000,0,3000,0,1725000,0,1725000,0,575.0,575.0,,,0.0,1395-05-13
899,2016-08-06,4,0,1,0,65000,0,65000,0,32822000,0,32822000,0,504.9538461538461,504.9538461538461,,,0.0,1395-05-16
898,2016-08-13,4,0,3,0,15000,0,15000,0,8522000,0,8522000,0,568.1333333333333,568.1333333333333,,,0.0,1395-05-23
897,2016-08-16,4,1,6,0,117200,2700000,2817200,0,61525200,1471500000,1533025200,0,524.9590443686006,544.1662643759762,545.0,,-2700000.0,1395-05-26
896,2016-08-17,1,0,1,0,50000,0,50000,0,26100000,0,26100000,0,522.0,522.0,,,0.0,1395-05-27
895,2016-08-21,2,0,1,0,100000,0,100000,0,54000000,0,54000000,0,540.0,540.0,,,0.0,1395-05-31
894,2016-08-22,2,0,2,0,113500,0,113500,0,61279000,0,61279000,0,539.9030837004406,539.9030837004406,,,0.0,1395-06-01
893,2016-08-23,2,0,1,0,3300,0,3300,0,1739600,0,1739600,0,527.1515151515151,527.1515151515151,,,0.0,1395-06-02
892,2016-08-24,1,0,1,0,28000,0,28000,0,15120000,0,15120000,0,540.0,540.0,,,0.0,1395-06-03
891,2016-08-27,4,0,1,0,3050,0,3050,0,1643950,0,1643950,0,539.0,539.0,,,0.0,1395-06-06
890,2016-08-28,1,0,1,0,1845,0,1845,0,994455,0,994455,0,539.0,539.0,,,0.0,1395-06-07
889,2016-08-29,1,0,1,0,11000,0,11000,0,5742000,0,5742000,0,522.0,522.0,,,0.0,1395-06-08
888,2016-08-31,6,0,1,0,8000,0,8000,0,4312000,0,4312000,0,539.0,539.0,,,0.0,1395-06-10
887,2016-09-03,3,0,3,0,87000,0,87000,0,45483000,0,45483000,0,522.7931034482758,522.7931034482758,,,0.0,1395-06-13
886,2016-09-04,4,0,2,0,46002,0,46002,0,24021078,0,24021078,0,522.1746445806704,522.1746445806704,,,0.0,1395-06-14
885,2016-09-05,1,0,1,0,36000,0,36000,0,18792000,0,18792000,0,522.0,522.0,,,0.0,1395-06-15
884,2016-09-07,1,0,1,0,30000,0,30000,0,15660000,0,15660000,0,522.0,522.0,,,0.0,1395-06-17
883,2016-09-17,2,0,1,0,3556,0,3556,0,1916684,0,1916684,0,539.0,539.0,,,0.0,1395-06-27
882,2016-09-18,2,0,1,0,48010,0,48010,0,24905022,0,24905022,0,518.7465528014997,518.7465528014997,,,0.0,1395-06-28
881,2016-09-19,1,0,1,0,5400,0,5400,0,2910600,0,2910600,0,539.0,539.0,,,0.0,1395-06-29
880,2016-09-21,2,0,3,0,21000,0,21000,0,11309700,0,11309700,0,538.5571428571428,538.5571428571428,,,0.0,1395-06-31
879,2016-09-24,3,0,2,0,22200,0,22200,0,11899800,0,11899800,0,536.027027027027,536.027027027027,,,0.0,1395-07-03
878,2016-09-25,1,0,1,0,10300,0,10300,0,5438400,0,5438400,0,528.0,528.0,,,0.0,1395-07-04
877,2016-09-26,3,0,1,0,8966,0,8966,0,4734048,0,4734048,0,528.0,528.0,,,0.0,1395-07-05
876,2016-09-28,3,0,1,0,20000,0,20000,0,10560000,0,10560000,0,528.0,528.0,,,0.0,1395-07-07
875,2016-10-01,1,0,2,0,3847,0,3847,0,2073533,0,2073533,0,539.0,539.0,,,0.0,1395-07-10
874,2016-10-02,2,0,3,0,11800,0,11800,0,6202000,0,6202000,0,525.5932203389831,525.5932203389831,,,0.0,1395-07-11
