,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change,jdate
527,2017-02-14,2,0,1,0,10,0,10,0,10000,0,10000,0,1000.0,1000.0,,,0.0,1395-11-26
526,2018-05-21,81,0,1,1,1362699,0,23000,1339699,2725398000,0,46000000,2679398000,2000.0,2000.0,,2000.0,1339699.0,1397-02-31
525,2018-05-23,38,0,8,1,422047,0,161549,260498,842461700,0,321465700,520996000,1996.1324212706168,1989.895944883596,,2000.0,260498.0,1397-03-02
524,2018-05-26,6,0,4,0,41560,0,41560,0,75575920,0,75575920,0,1818.4773820981716,1818.4773820981716,,,0.0,1397-03-05
523,2018-05-28,8,0,16,0,120754,0,120754,0,228225060,0,228225060,0,1890.0,1890.0,,,0.0,1397-03-07
522,2018-05-30,4,0,2,0,14867,0,14867,0,23772333,0,23772333,0,1599.0,1599.0,,,0.0,1397-03-09
521,2018-06-02,1,0,2,0,32740,0,32740,0,49928500,0,49928500,0,1525.0,1525.0,,,0.0,1397-03-12
520,2018-06-11,10,0,18,1,335702,0,308617,27085,644263600,0,590093600,54170000,1919.153296673836,1912.0579877323676,,2000.0,27085.0,1397-03-21
519,2018-06-13,8,0,6,1,280301,0,57361,222940,558147619,0,112267619,445880000,1991.243766522417,1957.211676923345,,2000.0,222940.0,1397-03-23
518,2018-06-18,13,0,10,1,374978,0,152977,222001,755704900,0,311702900,444002000,2015.3312994362336,2037.5801591088857,,2000.0,222001.0,1397-03-28
517,2018-06-23,6,0,10,1,250726,0,168045,82681,501452000,0,336090000,165362000,2000.0,2000.0,,2000.0,82681.0,1397-04-02
516,2018-06-25,1,0,1,0,20000,0,20000,0,37800000,0,37800000,0,1890.0,1890.0,,,0.0,1397-04-04
515,2018-06-27,1,0,1,0,1671,0,1671,0,3007800,0,3007800,0,1800.0,1800.0,,,0.0,1397-04-06
514,2018-06-30,4,0,1,0,15794,0,15794,0,27481560,0,27481560,0,1740.0,1740.0,,,0.0,1397-04-09
513,2018-07-02,15,0,16,1,549019,0,175521,373498,1086763630,0,339767630,746996000,1979.4645176214303,1935.7662615869328,,2000.0,373498.0,1397-04-11
512,2018-07-07,1,0,1,0,7000,0,7000,0,13853000,0,13853000,0,1979.0,1979.0,,,0.0,1397-04-16
511,2018-07-11,5,0,4,0,24786,0,24786,0,46002816,0,46002816,0,1856.0,1856.0,,,0.0,1397-04-20
510,2018-07-14,2,0,4,0,2900,0,2900,0,5497200,0,5497200,0,1895.586206896552,1895.586206896552,,,0.0,1397-04-23
509,2018-07-18,2,0,1,0,3693,0,3693,0,6846822,0,6846822,0,1854.0,1854.0,,,0.0,1397-04-27
508,2018-08-13,2,0,2,0,5552,0,5552,0,10881920,0,10881920,0,1960.0,1960.0,,,0.0,1397-05-22
507,2018-08-18,4,0,10,1,200000,0,117384,82616,400000000,0,234768000,165232000,2000.0,2000.0,,2000.0,82616.0,1397-05-27
506,2018-08-20,2,0,1,0,5796,0,5796,0,11586204,0,11586204,0,1999.0,1999.0,,,0.0,1397-05-29
505,2018-08-25,1,0,2,0,3800,0,3800,0,7596200,0,7596200,0,1999.0,1999.0,,,0.0,1397-06-03
504,2018-09-01,1,0,4,1,37943,0,36210,1733,75886000,0,72420000,3466000,2000.0,2000.0,,2000.0,1733.0,1397-06-10
503,2018-09-08,12,0,11,1,309421,0,198296,111125,583877836,0,372740336,211137500,1887.0013218236645,1879.716867712914,,1900.0,111125.0,1397-06-17
502,2018-09-10,3,0,11,0,181090,0,181090,0,357035127,0,357035127,0,1971.5894141034844,1971.5894141034844,,,0.0,1397-06-19
501,2018-09-12,1,0,6,0,16082,0,16082,0,33563134,0,33563134,0,2087.0,2087.0,,,0.0,1397-06-21
500,2018-09-17,14,0,2,1,2450900,0,50900,2400000,5151791800,0,106991800,5044800000,2102.0,2102.0,,2102.0,2400000.0,1397-06-26
499,2018-09-22,5,0,5,1,395157,0,112964,282193,1067900901,0,297796204,770104697,2702.472437537485,2636.204489925994,,2729.0,282193.0,1397-06-31
498,2018-09-24,23,0,5,1,373247,0,23247,350000,1140376370,0,65526370,1074850000,3055.2860974100263,2818.702198133092,,3071.0,350000.0,1397-07-02
497,2018-09-26,67,0,16,1,5142048,0,3092048,2050000,18258258600,0,11349758600,6908500000,3550.7756053619105,3670.628204995524,,3370.0,2050000.0,1397-07-04
496,2018-09-29,112,0,23,1,3261344,0,2361344,900000,15482897300,0,11162897300,4320000000,4747.397790604119,4727.349043595512,,4800.0,900000.0,1397-07-07
495,2018-10-01,10,0,5,0,95663,0,95663,0,419003940,0,419003940,0,4380.0,4380.0,,,0.0,1397-07-09
494,2018-10-03,9,1,12,1,285517,200000,201059,284458,928713170,798000000,802224670,924488500,3252.742113429323,3989.996319488309,3990.0,3250.0,84458.0,1397-07-11
493,2018-10-06,95,1,34,1,4164419,200000,2314419,2050000,12645477950,610000000,7002977950,6252500000,3036.5527460133094,3025.803862654083,3050.0,3050.0,1850000.0,1397-07-14
492,2018-10-08,32,1,30,2,1120759,630000,950759,800000,3263117377,1842450000,2786367377,2319200000,2911.524580217513,2930.6768350339044,2924.5238095238096,2899.0,170000.0,1397-07-16
491,2018-10-10,23,1,8,0,270423,200000,470423,0,838311300,620000000,1458311300,0,3100.0,3100.0,3100.0,,-200000.0,1397-07-18
490,2018-10-13,15,2,32,0,145795,1700000,1845795,0,511109700,6082500000,6593609700,0,3505.673719949244,3572.2329402777664,3577.9411764705883,,-1700000.0,1397-07-21
489,2018-10-15,2,0,3,0,14226,0,14226,0,45565878,0,45565878,0,3203.0,3203.0,,,0.0,1397-07-23
488,2018-10-17,26,0,18,1,521232,0,321232,200000,1617812264,0,1017612264,600200000,3103.8237560241887,3167.842132788763,,3001.0,200000.0,1397-07-25
487,2018-10-20,10,0,14,1,486158,0,136158,350000,1519567916,0,424067916,1095500000,3125.66679145463,3114.528092363284,,3130.0,350000.0,1397-07-28
486,2018-10-22,7,0,18,1,1087536,0,187536,900000,3534683508,0,600683508,2934000000,3250.176093481044,3203.030394164321,,3260.0,900000.0,1397-07-30
485,2018-10-24,46,0,12,1,2426016,0,176016,2250000,7947618416,0,576618416,7371000000,3275.995878015644,3275.9431869830014,,3276.0,2250000.0,1397-08-02
484,2018-10-27,33,0,15,1,724963,0,554963,170000,2545994050,0,1950994050,595000000,3511.895158787414,3515.538963858852,,3500.0,170000.0,1397-08-05
483,2018-10-29,15,3,21,0,537669,1636000,2173669,0,1898686354,6215164000,8113850354,0,3531.3294127055865,3732.790205868511,3799.0,,-1636000.0,1397-08-07
482,2018-11-05,11,1,16,0,894856,100000,994856,0,3379836288,379800000,3759636288,0,3776.961084241487,3779.075854193974,3798.0,,-100000.0,1397-08-14
481,2018-11-10,77,0,14,1,3386811,0,386811,3000000,10502500911,0,1199500911,9303000000,3101.0,3101.0,,3101.0,3000000.0,1397-08-19
480,2018-11-12,12,0,4,0,49013,0,49013,0,151973821,0,151973821,0,3100.683920592496,3100.683920592496,,,0.0,1397-08-21
479,2018-11-14,8,0,4,1,223396,0,23396,200000,672620212,0,71620212,601000000,3010.887446507548,3061.216105317148,,3005.0,200000.0,1397-08-23
478,2018-11-17,7,0,9,0,106153,0,106153,0,328152387,0,328152387,0,3091.315243092517,3091.315243092517,,,0.0,1397-08-26
477,2018-11-19,2,0,3,0,10444,0,10444,0,31332000,0,31332000,0,3000.0,3000.0,,,0.0,1397-08-28
476,2018-11-21,3,0,2,1,92304,0,42304,50000,276819696,0,126869696,149950000,2999.0,2999.0,,2999.0,50000.0,1397-08-30
475,2018-11-24,18,0,6,1,754502,0,256897,497605,2261996996,0,770177206,1491819790,2998.0,2998.0,,2998.0,497605.0,1397-09-03
474,2018-11-26,15,0,7,1,370232,0,321998,48234,1133837080,0,991753840,142083240,3062.504267594373,3080.0,,2945.7071775096406,48234.0,1397-09-05
473,2018-11-28,9,1,1,1,44718,8000,8350,44368,129682200,23200000,24215000,128667200,2900.0,2900.0,2900.0,2900.0,36368.0,1397-09-07
472,2018-12-03,7,0,4,1,145913,0,95913,50000,403641510,0,259641510,144000000,2766.3162980680268,2707.05232867286,,2880.0,50000.0,1397-09-12
