,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change,jdate
1834,2012-07-07,83,3,44,1,2041282,373600,1214882,1200000,2347397433,465750728,1493148161,1320000000,1149.9623437624002,1229.0478918940275,1246.656124197002,1100.0,826400.0,1391-04-17
1833,2012-07-08,44,5,44,0,228122,724494,952616,0,254756573,848226051,1102982624,0,1116.755828021848,1157.8459988074942,1170.784093450049,,-724494.0,1391-04-18
1832,2012-07-15,10,0,5,0,22501,0,22501,0,23345703,0,23345703,0,1037.540687080574,1037.540687080574,,,0.0,1391-04-25
1831,2012-07-16,4,1,5,0,5001,6000,11001,0,5243080,6132000,11375080,0,1048.4063187362528,1034.004181438051,1022.0,,-6000.0,1391-04-26
1830,2012-07-17,4,1,5,0,4570,17000,21570,0,4670283,17017000,21687283,0,1021.9437636761488,1005.4373203523412,1001.0,,-17000.0,1391-04-27
1829,2012-07-18,0,1,14,0,0,109144,109144,0,0,109194000,109194000,0,,1000.4581103862788,1000.4581103862788,,-109144.0,1391-04-28
1828,2012-07-21,4,0,2,0,22878,0,22878,0,22897000,0,22897000,0,1000.8304921758896,1000.8304921758896,,,0.0,1391-04-31
1827,2012-07-22,4,0,6,0,32360,0,32360,0,32175641,0,32175641,0,994.3028739184178,994.3028739184178,,,0.0,1391-05-01
1826,2012-07-23,4,0,2,0,5000,0,5000,0,5000000,0,5000000,0,1000.0,1000.0,,,0.0,1391-05-02
1825,2012-07-24,4,0,3,0,16217,0,16217,0,15760990,0,15760990,0,971.8807424307826,971.8807424307826,,,0.0,1391-05-03
1824,2012-07-25,3,0,1,0,4463,0,4463,0,4253220,0,4253220,0,952.9957427739188,952.9957427739188,,,0.0,1391-05-04
1823,2012-07-28,3,2,6,0,30463,60000,90463,0,28394220,58356000,86750220,0,932.0887634179168,958.9580270386788,972.6,,-60000.0,1391-05-07
1822,2012-07-29,4,1,5,0,18800,24752,43552,0,17388000,23394880,40782880,0,924.8936170212766,936.4180749448934,945.1712992889464,,-24752.0,1391-05-08
1821,2012-07-30,2,1,5,0,6500,8301,14801,0,5829500,8107875,13937375,0,896.8461538461538,941.6509019660832,976.7347307553308,,-8301.0,1391-05-09
1820,2012-07-31,1,1,2,0,10,31463,31473,0,9760,30759351,30769111,0,976.0,977.6351475868204,977.6356672917397,,-31463.0,1391-05-10
1819,2012-08-04,0,1,1,0,0,57000,57000,0,0,54093000,54093000,0,,949.0,949.0,,-57000.0,1391-05-14
1818,2012-08-11,1,0,1,0,300,0,300,0,285000,0,285000,0,950.0,950.0,,,0.0,1391-05-21
1817,2012-08-21,1,0,1,0,200,0,200,0,182000,0,182000,0,910.0,910.0,,,0.0,1391-05-31
1816,2012-08-22,1,1,2,0,2500,2500,5000,0,2304600,2375000,4679600,0,921.84,935.92,950.0,,-2500.0,1391-06-01
1815,2012-08-25,3,1,3,0,10090,9960,20050,0,9200200,8864400,18064600,0,911.8136769078296,900.9775561097256,890.0,,-9960.0,1391-06-04
1814,2012-09-02,1,1,1,1,50,10000,354,9696,42800,8889664,303024,8629440,856.0,856.0,888.9664,890.0,-304.0,1391-06-12
1813,2012-09-03,3,0,1,1,20050,0,10000,10050,17175000,0,8570000,8605000,856.6084788029925,857.0,,856.2189054726368,10050.0,1391-06-13
1812,2012-09-04,3,0,1,1,29299,0,1299,28000,24962748,0,1106748,23856000,852.0,852.0,,852.0,28000.0,1391-06-14
1811,2012-09-05,1,0,0,1,87,0,0,87,74820,0,0,74820,860.0,,,860.0,87.0,1391-06-15
1810,2012-09-08,3,0,1,0,16150,0,16150,0,13330100,0,13330100,0,825.3931888544892,825.3931888544892,,,0.0,1391-06-18
1809,2012-09-09,2,0,1,0,9100,0,9100,0,7144500,0,7144500,0,785.1098901098901,785.1098901098901,,,0.0,1391-06-19
1808,2012-09-10,1,0,1,0,6000,0,6000,0,4482000,0,4482000,0,747.0,747.0,,,0.0,1391-06-20
1807,2012-09-11,2,1,2,0,3876,2500,6376,0,2779092,1960000,4739092,0,717.0,743.2703889585947,784.0,,-2500.0,1391-06-21
1806,2012-09-15,2,0,1,1,10001,0,1,10000,7800780,0,780,7800000,780.0,780.0,,780.0,10000.0,1391-06-25
1805,2012-09-16,1,0,0,1,10000,0,0,10000,8190000,0,0,8190000,819.0,,,819.0,10000.0,1391-06-26
1804,2012-09-17,3,0,1,0,13476,0,13476,0,11575884,0,11575884,0,859.0,859.0,,,0.0,1391-06-27
1803,2012-09-18,4,0,3,1,39871,0,19871,20000,35923771,0,17903771,18020000,901.0,901.0,,901.0,20000.0,1391-06-28
1802,2012-09-19,3,0,1,1,35300,0,5300,30000,33393800,0,5013800,28380000,946.0,946.0,,946.0,30000.0,1391-06-29
1801,2012-09-22,14,0,11,2,199884,0,109884,90000,198484812,0,109114812,89370000,993.0,993.0,,993.0,90000.0,1391-07-01
1800,2012-09-23,31,0,8,2,326322,0,149660,176662,339951253,0,155884757,184066496,1041.7662707387185,1041.592656688494,,1041.913348654493,176662.0,1391-07-02
1799,2012-09-24,10,0,10,2,110406,0,70406,40000,109312768,0,69702249,39610519,990.0980743800156,990.0043888304974,,990.262975,40000.0,1391-07-03
1798,2012-09-25,12,0,23,2,351277,0,220526,130751,360924411,0,226464122,134460289,1027.4638276915368,1026.9270834278043,,1028.369106163624,130751.0,1391-07-04
1797,2012-09-26,6,0,8,1,121773,0,57773,64000,128321993,0,62235822,66086171,1053.7803371847615,1077.2475377771625,,1032.596421875,64000.0,1391-07-05
1796,2012-09-29,7,0,5,1,40048,0,30191,9857,43165918,0,32471798,10694120,1077.8545245705154,1075.5456261799875,,1084.9264482093945,9857.0,1391-07-08
1795,2012-09-30,8,0,2,0,60062,0,60062,0,61702218,0,61702218,0,1027.3087476274516,1027.3087476274516,,,0.0,1391-07-09
1794,2012-10-01,4,0,4,0,27100,0,27100,0,26618500,0,26618500,0,982.2324723247232,982.2324723247232,,,0.0,1391-07-10
1793,2012-10-02,6,0,2,1,11798,0,7398,4400,11798000,0,7398000,4400000,1000.0,1000.0,,1000.0,4400.0,1391-07-11
1792,2012-10-03,6,0,8,0,24423,0,24423,0,23279479,0,23279479,0,953.178520247308,953.178520247308,,,0.0,1391-07-12
1791,2012-10-07,4,0,2,0,23892,0,23892,0,21864156,0,21864156,0,915.1245605223504,915.1245605223504,,,0.0,1391-07-16
1790,2012-10-08,6,0,2,1,32307,0,11807,20500,28224090,0,10359090,17865000,873.6215061751324,877.3685102058101,,871.4634146341464,20500.0,1391-07-17
1789,2012-10-09,4,0,2,1,38003,0,13003,25000,33376000,0,11406610,21969390,878.2464542272978,877.2291009766977,,878.7756,25000.0,1391-07-18
1788,2012-10-10,10,0,8,2,94930,0,36930,58000,86198830,0,33830830,52368000,908.025176445802,916.0798808556729,,902.896551724138,58000.0,1391-07-19
1787,2012-10-13,2,0,1,1,1260,0,1250,10,1129000,0,1120000,9000,896.031746031746,896.0,,900.0,10.0,1391-07-22
1786,2012-10-14,4,0,2,1,35010,0,5020,29990,31509000,0,4518000,26991000,900.0,900.0,,900.0,29990.0,1391-07-23
1785,2012-10-15,12,0,8,2,276603,0,43106,233497,260465900,0,40622335,219843565,941.6597072338332,942.3823829629284,,941.5262936997048,233497.0,1391-07-24
1784,2012-10-16,12,0,11,0,92803,0,92803,0,85548289,0,85548289,0,921.8267620658814,921.8267620658814,,,0.0,1391-07-25
1783,2012-10-17,9,0,7,0,107378,0,107378,0,97590832,0,97590832,0,908.8531356516232,908.8531356516232,,,0.0,1391-07-26
1782,2012-10-20,2,0,2,0,9670,0,9670,0,8791030,0,8791030,0,909.1034126163393,909.1034126163393,,,0.0,1391-07-29
1781,2012-10-21,3,0,3,0,23592,0,23592,0,21495128,0,21495128,0,911.1193624957612,911.1193624957612,,,0.0,1391-07-30
1780,2012-10-22,6,0,2,1,54542,0,17742,36800,48850150,0,15954150,32896000,895.6428073778006,899.2306391613122,,893.9130434782609,36800.0,1391-08-01
1779,2012-10-23,7,0,2,1,78234,0,69434,8800,68988408,0,61228608,7759800,881.8213053148247,881.8245816170752,,881.7954545454545,8800.0,1391-08-02
1778,2012-10-29,1,0,3,0,11848,0,11848,0,10971248,0,10971248,0,926.0,926.0,,,0.0,1391-08-08
1777,2012-10-30,7,0,10,0,77221,0,77221,0,74953639,0,74953639,0,970.6380259255902,970.6380259255902,,,0.0,1391-08-09
1776,2012-10-31,4,0,4,0,23031,0,23031,0,22202008,0,22202008,0,964.005384047588,964.005384047588,,,0.0,1391-08-10
1775,2012-11-04,3,0,10,0,98418,0,98418,0,99309822,0,99309822,0,1009.0615741022984,1009.0615741022984,,,0.0,1391-08-14
1774,2012-11-05,12,0,15,0,159746,0,159746,0,169147698,0,169147698,0,1058.8540432937289,1058.8540432937289,,,0.0,1391-08-15
1773,2012-11-06,4,0,3,0,26900,0,26900,0,27696540,0,27696540,0,1029.6111524163568,1029.6111524163568,,,0.0,1391-08-16
1772,2012-11-07,10,0,21,0,218426,0,218426,0,232815813,0,232815813,0,1065.8795793541062,1065.8795793541062,,,0.0,1391-08-17
1771,2012-11-10,2,0,6,0,17720,0,17720,0,19726030,0,19726030,0,1113.2071106094809,1113.2071106094809,,,0.0,1391-08-20
1770,2012-11-11,3,0,7,0,37187,0,37187,0,40013876,0,40013876,0,1076.0178557022616,1076.0178557022616,,,0.0,1391-08-21
1769,2012-11-12,206,0,4,0,435601,0,435601,0,467366728,0,467366728,0,1072.9239097247253,1072.9239097247253,,,0.0,1391-08-22
1768,2012-11-13,10,0,13,0,70632,0,70632,0,75766570,0,75766570,0,1072.694670970665,1072.694670970665,,,0.0,1391-08-23
1767,2012-11-14,4,0,4,0,26172,0,26172,0,26796690,0,26796690,0,1023.8686382393396,1023.8686382393396,,,0.0,1391-08-24
1766,2012-11-17,4,0,3,0,22734,0,22734,0,23311336,0,23311336,0,1025.3952670009678,1025.3952670009678,,,0.0,1391-08-27
1765,2012-11-18,15,0,6,0,61082,0,61082,0,65724232,0,65724232,0,1076.0,1076.0,,,0.0,1391-08-28
1764,2012-11-19,6,0,7,0,24100,0,24100,0,26214800,0,26214800,0,1087.7510373443984,1087.7510373443984,,,0.0,1391-08-29
1763,2012-11-20,3,0,2,0,10620,0,10620,0,11286660,0,11286660,0,1062.774011299435,1062.774011299435,,,0.0,1391-08-30
1762,2012-11-21,2,0,4,0,25000,0,25000,0,27825000,0,27825000,0,1113.0,1113.0,,,0.0,1391-09-01
1761,2012-11-26,5,0,3,0,165365,0,165365,0,174979170,0,174979170,0,1058.1390862637195,1058.1390862637195,,,0.0,1391-09-06
1760,2012-11-27,4,0,5,0,145737,0,145737,0,158842419,0,158842419,0,1089.925132258795,1089.925132258795,,,0.0,1391-09-07
1759,2012-11-28,7,0,6,0,139109,0,139109,0,146735078,0,146735078,0,1054.820881467051,1054.820881467051,,,0.0,1391-09-08
1758,2012-12-01,6,0,11,0,181147,0,181147,0,199805318,0,199805318,0,1103.0009771069904,1103.0009771069904,,,0.0,1391-09-11
1757,2012-12-02,1,0,1,0,1000,0,1000,0,1114000,0,1114000,0,1114.0,1114.0,,,0.0,1391-09-12
1756,2012-12-03,3,0,4,0,45799,0,45799,0,49009330,0,49009330,0,1070.0960719666368,1070.0960719666368,,,0.0,1391-09-13
1755,2012-12-04,1,0,2,0,11000,0,11000,0,11772000,0,11772000,0,1070.1818181818182,1070.1818181818182,,,0.0,1391-09-14
1754,2012-12-05,4,0,3,0,23139,0,23139,0,24849429,0,24849429,0,1073.9197458835731,1073.9197458835731,,,0.0,1391-09-15
1753,2012-12-08,4,0,5,0,41692,0,41692,0,45434427,0,45434427,0,1089.763671687614,1089.763671687614,,,0.0,1391-09-18
1752,2012-12-09,5,0,3,0,116271,0,116271,0,124582512,0,124582512,0,1071.483964187115,1071.483964187115,,,0.0,1391-09-19
1751,2012-12-10,3,0,5,0,61224,0,61224,0,67228341,0,67228341,0,1098.0716875735006,1098.0716875735006,,,0.0,1391-09-20
1750,2012-12-11,2,0,3,0,12759,0,12759,0,14447331,0,14447331,0,1132.3247119680225,1132.3247119680225,,,0.0,1391-09-21
1749,2012-12-12,5,0,4,0,54171,0,54171,0,60096535,0,60096535,0,1109.3857414483764,1109.3857414483764,,,0.0,1391-09-22
1748,2012-12-15,2,0,3,0,35671,0,35671,0,39216232,0,39216232,0,1099.3869529870203,1099.3869529870203,,,0.0,1391-09-25
1747,2012-12-16,5,0,5,0,113147,0,113147,0,122155524,0,122155524,0,1079.617877628218,1079.617877628218,,,0.0,1391-09-26
1746,2012-12-17,2,0,4,0,72396,0,72396,0,80214580,0,80214580,0,1107.997403171446,1107.997403171446,,,0.0,1391-09-27
1745,2012-12-18,2,0,3,0,35895,0,35895,0,39789660,0,39789660,0,1108.5014625992478,1108.5014625992478,,,0.0,1391-09-28
1744,2012-12-22,3,0,2,0,18676,0,18676,0,21098437,0,21098437,0,1129.7085564360675,1129.7085564360675,,,0.0,1391-10-02
1743,2012-12-24,4,0,3,0,45157,0,45157,0,50670840,0,50670840,0,1122.1037712868438,1122.1037712868438,,,0.0,1391-10-04
1742,2012-12-25,1,1,3,0,5463,4802,10265,0,5867262,5186160,11053422,0,1074.0,1076.8068192888456,1080.0,,-4802.0,1391-10-05
1741,2012-12-26,2,1,7,0,40288,25980,66268,0,45123672,29102488,74226160,0,1120.0276012708498,1120.090541437798,1120.1881447267128,,-25980.0,1391-10-06
1740,2012-12-29,4,1,5,0,23601,10000,33601,0,27185302,11591200,38776502,0,1151.8707681877886,1154.0282134460283,1159.12,,-10000.0,1391-10-09
1739,2012-12-30,7,0,8,0,201666,0,201666,0,243562667,0,243562667,0,1207.7527545545606,1207.7527545545606,,,0.0,1391-10-10
1738,2012-12-31,5,0,8,0,252817,0,252817,0,320571956,0,320571956,0,1268.0,1268.0,,,0.0,1391-10-11
1737,2013-01-01,3,0,3,0,19500,0,19500,0,24964000,0,24964000,0,1280.2051282051282,1280.2051282051282,,,0.0,1391-10-12
1736,2013-01-02,1,0,1,0,5000,0,5000,0,6245000,0,6245000,0,1249.0,1249.0,,,0.0,1391-10-13
1735,2013-01-09,1,0,1,0,2463,0,2463,0,3078750,0,3078750,0,1250.0,1250.0,,,0.0,1391-10-20
1734,2013-01-13,6,0,6,0,108867,0,108867,0,138384733,0,138384733,0,1271.1357252427274,1271.1357252427274,,,0.0,1391-10-24
1733,2013-01-14,1,0,1,0,10000,0,10000,0,12290000,0,12290000,0,1229.0,1229.0,,,0.0,1391-10-25
1732,2013-01-15,3,0,4,0,40500,0,40500,0,52045000,0,52045000,0,1285.0617283950617,1285.0617283950617,,,0.0,1391-10-26
1731,2013-01-16,2,0,6,0,32931,0,32931,0,44422688,0,44422688,0,1348.962618809025,1348.962618809025,,,0.0,1391-10-27
1730,2013-01-19,3,1,2,0,20010,5000,25010,0,27654140,6855000,34509140,0,1382.015992003998,1379.813674530188,1371.0,,-5000.0,1391-10-30
1729,2013-01-20,2,1,5,0,109000,20000,129000,0,150571000,27688000,178259000,0,1381.3853211009175,1381.8527131782946,1384.4,,-20000.0,1391-11-01
1728,2013-01-21,2,0,2,0,70500,0,70500,0,96443500,0,96443500,0,1367.9929078014184,1367.9929078014184,,,0.0,1391-11-02
1727,2013-01-22,2,0,3,0,7464,0,7464,0,9708128,0,9708128,0,1300.6602357984996,1300.6602357984996,,,0.0,1391-11-03
1726,2013-01-23,3,1,2,0,124150,29657,153807,0,169579982,40421398,210001380,0,1365.928167539267,1365.356453217344,1362.963145294534,,-29657.0,1391-11-04
1725,2013-01-26,0,2,1,0,0,5000,5000,0,0,6850000,6850000,0,,1370.0,1370.0,,-5000.0,1391-11-07
1724,2013-01-27,0,1,2,0,0,4000,4000,0,0,5208000,5208000,0,,1302.0,1302.0,,-4000.0,1391-11-08
1723,2013-01-28,3,0,2,0,15140,0,15140,0,19577168,0,19577168,0,1293.075825627477,1293.075825627477,,,0.0,1391-11-09
1722,2013-01-30,1,0,5,0,26590,0,26590,0,36069500,0,36069500,0,1356.5062053403535,1356.5062053403535,,,0.0,1391-11-11
1721,2013-02-02,2,0,2,0,5010,0,5010,0,7114190,0,7114190,0,1419.998003992016,1419.998003992016,,,0.0,1391-11-14
1720,2013-02-03,5,1,7,0,103490,30500,133990,0,140285710,41174500,181460210,0,1355.5484587882888,1354.2817374430929,1349.983606557377,,-30500.0,1391-11-15
1719,2013-02-05,3,0,4,0,16002,0,16002,0,21732730,0,21732730,0,1358.1258592675915,1358.1258592675915,,,0.0,1391-11-17
1718,2013-02-09,3,0,1,0,10920,0,10920,0,14829360,0,14829360,0,1358.0,1358.0,,,0.0,1391-11-21
1717,2013-02-11,1,0,1,0,90,0,90,0,122220,0,122220,0,1358.0,1358.0,,,0.0,1391-11-23
1716,2013-02-12,2,0,3,0,11120,0,11120,0,15121360,0,15121360,0,1359.8345323741007,1359.8345323741007,,,0.0,1391-11-24
1715,2013-02-13,2,0,4,0,10169,0,10169,0,14464326,0,14464326,0,1422.394139050054,1422.394139050054,,,0.0,1391-11-25
1714,2013-02-16,6,0,4,0,31996,0,31996,0,47770028,0,47770028,0,1493.0,1493.0,,,0.0,1391-11-28
1713,2013-02-17,2,0,3,0,6570,0,6570,0,9367800,0,9367800,0,1425.8447488584477,1425.8447488584477,,,0.0,1391-11-29
1712,2013-02-18,3,0,7,0,42664,0,42664,0,61559140,0,61559140,0,1442.882523907744,1442.882523907744,,,0.0,1391-11-30
1711,2013-02-20,2,0,3,0,27667,0,27667,0,41915505,0,41915505,0,1515.0,1515.0,,,0.0,1391-12-02
1710,2013-02-23,1,0,2,0,3988,0,3988,0,6340920,0,6340920,0,1590.0,1590.0,,,0.0,1391-12-05
1709,2013-02-24,5,0,1,0,44864,0,44864,0,71959864,0,71959864,0,1603.95559914408,1603.95559914408,,,0.0,1391-12-06
1708,2013-02-25,2,0,1,0,3100,0,3100,0,4724400,0,4724400,0,1524.0,1524.0,,,0.0,1391-12-07
1707,2013-02-26,3,0,3,0,31091,0,31091,0,45471483,0,45471483,0,1462.528802547361,1462.528802547361,,,0.0,1391-12-08
1706,2013-02-27,4,1,4,0,20682,10000,30682,0,30003536,14490000,44493536,0,1450.707668504013,1450.1510983638616,1449.0,,-10000.0,1391-12-09
1705,2013-03-03,0,1,1,0,0,10000,10000,0,0,14510000,14510000,0,,1451.0,1451.0,,-10000.0,1391-12-13
1704,2013-03-04,1,1,2,0,4000,3000,7000,0,5812000,4356000,10168000,0,1453.0,1452.571428571429,1452.0,,-3000.0,1391-12-14
1703,2013-03-05,3,0,2,0,26171,0,26171,0,38136131,0,38136131,0,1457.1904397997785,1457.1904397997785,,,0.0,1391-12-15
1702,2013-03-06,1,0,1,0,16171,0,16171,0,23561147,0,23561147,0,1457.0,1457.0,,,0.0,1391-12-16
1701,2013-03-09,2,0,1,0,2462,0,2462,0,3587134,0,3587134,0,1457.0,1457.0,,,0.0,1391-12-19
1700,2013-03-10,2,0,2,0,18571,0,18571,0,26915260,0,26915260,0,1449.3166765386893,1449.3166765386893,,,0.0,1391-12-20
1699,2013-03-11,3,0,2,0,55100,0,55100,0,78996274,0,78996274,0,1433.6891833030852,1433.6891833030852,,,0.0,1391-12-21
1698,2013-03-12,1,0,1,0,2000,0,2000,0,2900000,0,2900000,0,1450.0,1450.0,,,0.0,1391-12-22
1697,2013-03-13,1,0,2,0,7463,0,7463,0,10863665,0,10863665,0,1455.669971861182,1455.669971861182,,,0.0,1391-12-23
1696,2013-03-18,2,0,3,0,21000,0,21000,0,31128000,0,31128000,0,1482.2857142857142,1482.2857142857142,,,0.0,1391-12-28
1695,2013-03-25,1,0,1,0,500,0,500,0,778000,0,778000,0,1556.0,1556.0,,,0.0,1392-01-05
1694,2013-03-27,2,0,1,0,15000,0,15000,0,23340000,0,23340000,0,1556.0,1556.0,,,0.0,1392-01-07
1693,2013-04-03,1,0,1,0,16171,0,16171,0,25162076,0,25162076,0,1556.0,1556.0,,,0.0,1392-01-14
1692,2013-04-08,1,0,1,0,14955,0,14955,0,23180250,0,23180250,0,1550.0,1550.0,,,0.0,1392-01-19
1691,2013-04-09,6,0,4,0,15969,0,15969,0,25350400,0,25350400,0,1587.4757342350804,1587.4757342350804,,,0.0,1392-01-20
1690,2013-04-10,2,1,2,0,23353,5000,28353,0,36949211,7945000,44894211,0,1582.2040423071985,1583.402497090255,1589.0,,-5000.0,1392-01-21
1689,2013-04-13,1,1,7,0,20000,290533,310533,0,32130000,460195539,492325539,0,1606.5,1585.420998734434,1583.969941452434,,-290533.0,1392-01-24
1688,2013-04-15,1,0,1,0,4676,0,4676,0,7232532,0,7232532,0,1546.7348160821214,1546.7348160821214,,,0.0,1392-01-26
1687,2013-04-16,3,0,4,0,6100,0,6100,0,9720600,0,9720600,0,1593.5409836065571,1593.5409836065571,,,0.0,1392-01-27
1686,2013-04-17,1,0,2,0,12100,0,12100,0,18878000,0,18878000,0,1560.1652892561983,1560.1652892561983,,,0.0,1392-01-28
1685,2013-04-22,3,0,6,0,95342,0,95342,0,154726196,0,154726196,0,1622.8545237146272,1622.8545237146272,,,0.0,1392-02-02
1684,2013-04-23,4,0,2,0,26000,0,26000,0,44304000,0,44304000,0,1704.0,1704.0,,,0.0,1392-02-03
1683,2013-04-24,10,0,6,1,121491,0,37991,83500,201073020,0,62119240,138953780,1655.0445712028052,1635.104103603485,,1664.117125748503,83500.0,1392-02-04
1682,2013-04-27,1,0,1,0,4393,0,4393,0,6940940,0,6940940,0,1580.0,1580.0,,,0.0,1392-02-07
1681,2013-04-28,3,1,6,1,35000,25052,35052,25000,53424552,41530731,56845283,38110000,1526.4157714285714,1621.7414983453154,1657.781055404758,1524.4,-52.0,1392-02-08
1680,2013-04-29,4,1,4,0,22692,10000,32692,0,36088720,16600000,52688720,0,1590.3719372466066,1611.6701333659612,1660.0,,-10000.0,1392-02-09
1679,2013-04-30,1,0,1,0,5000,0,5000,0,7715000,0,7715000,0,1543.0,1543.0,,,0.0,1392-02-10
1678,2013-05-01,3,0,5,0,39104,0,39104,0,63348480,0,63348480,0,1620.0,1620.0,,,0.0,1392-02-11
1677,2013-05-04,4,1,3,0,13000,1384,14384,0,20901384,2350032,23251416,0,1607.7987692307693,1616.4777530589545,1698.0,,-1384.0,1392-02-14
1676,2013-05-05,2,1,7,0,23100,12600,35700,0,39169000,21369600,60538600,0,1695.6277056277056,1695.7591036414565,1696.0,,-12600.0,1392-02-15
1675,2013-05-06,2,0,4,0,57554,0,57554,0,102446120,0,102446120,0,1780.0,1780.0,,,0.0,1392-02-16
1674,2013-05-07,8,0,10,2,221313,0,107313,114000,405721724,0,194830724,210891000,1833.2484942140768,1815.5370178822693,,1849.921052631579,114000.0,1392-02-17
1673,2013-05-08,4,0,3,0,50476,0,50476,0,88938800,0,88938800,0,1762.0017434028052,1762.0017434028052,,,0.0,1392-02-18
1672,2013-05-11,4,0,3,0,23784,0,23784,0,42844535,0,42844535,0,1801.4015724857047,1801.4015724857047,,,0.0,1392-02-21
1671,2013-05-12,2,0,2,0,4926,0,4926,0,8896356,0,8896356,0,1806.0,1806.0,,,0.0,1392-02-22
1670,2013-05-13,3,0,3,1,15346,0,5346,10000,27700141,0,9690141,18010000,1805.039814935488,1812.5965207631875,,1801.0,10000.0,1392-02-23
1669,2013-05-14,2,0,0,1,19000,0,0,19000,33374000,0,0,33374000,1756.5263157894738,,,1756.5263157894738,19000.0,1392-02-24
1668,2013-05-15,4,0,5,1,45668,0,39729,5939,82754814,0,72420954,10333860,1812.0963037575543,1822.8738201313904,,1740.0,5939.0,1392-02-25
1667,2013-05-18,2,0,3,0,11864,0,11864,0,20429808,0,20429808,0,1722.0,1722.0,,,0.0,1392-02-28
1666,2013-05-19,4,0,2,0,11900,0,11900,0,19472400,0,19472400,0,1636.3361344537816,1636.3361344537816,,,0.0,1392-02-29
1665,2013-05-20,2,0,2,0,3363,0,3363,0,5774271,0,5774271,0,1717.0,1717.0,,,0.0,1392-02-30
1664,2013-05-21,3,0,4,0,71534,0,71534,0,122427207,0,122427207,0,1711.454790728884,1711.454790728884,,,0.0,1392-02-31
1663,2013-05-22,4,0,4,0,37160,0,37160,0,61274880,0,61274880,0,1648.9472551130248,1648.9472551130248,,,0.0,1392-03-01
1662,2013-05-25,1,0,2,0,11520,0,11520,0,19941120,0,19941120,0,1731.0,1731.0,,,0.0,1392-03-04
1661,2013-05-27,4,0,5,0,58785,0,58785,0,106812345,0,106812345,0,1817.0,1817.0,,,0.0,1392-03-06
1660,2013-05-28,2,0,2,0,2400,0,2400,0,4574000,0,4574000,0,1905.8333333333333,1905.8333333333333,,,0.0,1392-03-07
1659,2013-05-29,1,0,1,0,4203,0,4203,0,8410203,0,8410203,0,2001.0,2001.0,,,0.0,1392-03-08
1658,2013-06-01,2,0,1,0,10920,0,10920,0,22858280,0,22858280,0,2093.2490842490843,2093.2490842490843,,,0.0,1392-03-11
1657,2013-06-02,5,0,1,0,39000,0,39000,0,79665000,0,79665000,0,2042.692307692308,2042.692307692308,,,0.0,1392-03-12
1656,2013-06-03,4,0,12,0,63733,0,63733,0,133123322,0,133123322,0,2088.7659768095023,2088.7659768095023,,,0.0,1392-03-13
1655,2013-06-08,2,0,2,0,8000,0,8000,0,15985000,0,15985000,0,1998.125,1998.125,,,0.0,1392-03-18
1654,2013-06-09,4,0,3,0,25500,0,25500,0,48452500,0,48452500,0,1900.0980392156864,1900.0980392156864,,,0.0,1392-03-19
1653,2013-06-10,5,0,2,0,23100,0,23100,0,43016800,0,43016800,0,1862.1991341991345,1862.1991341991345,,,0.0,1392-03-20
1652,2013-06-11,3,0,5,0,39790,0,39790,0,77789450,0,77789450,0,1955.0,1955.0,,,0.0,1392-03-21
1651,2013-06-12,3,0,3,0,9545,0,9545,0,19106340,0,19106340,0,2001.7118910424304,2001.7118910424304,,,0.0,1392-03-22
1650,2013-06-17,1,0,2,0,14877,0,14877,0,31271454,0,31271454,0,2102.0,2102.0,,,0.0,1392-03-27
1649,2013-06-18,4,0,3,0,5500,0,5500,0,11431500,0,11431500,0,2078.454545454545,2078.454545454545,,,0.0,1392-03-28
1648,2013-06-19,6,0,5,0,26880,0,26880,0,57350280,0,57350280,0,2133.566964285714,2133.566964285714,,,0.0,1392-03-29
1647,2013-06-29,19,0,9,0,226288,0,226288,0,590356434,0,590356434,0,2608.872030333027,2608.872030333027,,,0.0,1392-04-08
1646,2013-06-30,10,0,19,0,244593,0,244593,0,622229176,0,622229176,0,2543.936972848773,2543.936972848773,,,0.0,1392-04-09
1645,2013-07-01,11,0,8,0,136598,0,136598,0,336611162,0,336611162,0,2464.246636114731,2464.246636114731,,,0.0,1392-04-10
1644,2013-07-02,8,0,10,0,96489,0,96489,0,230088584,0,230088584,0,2384.609478800692,2384.609478800692,,,0.0,1392-04-11
1643,2013-07-03,7,0,7,0,41436,0,41436,0,103636050,0,103636050,0,2501.1113524471475,2501.1113524471475,,,0.0,1392-04-12
1642,2013-07-06,6,0,3,0,19500,0,19500,0,48812500,0,48812500,0,2503.2051282051284,2503.2051282051284,,,0.0,1392-04-15
1641,2013-07-07,4,0,2,0,11156,0,11156,0,26544368,0,26544368,0,2379.380423090713,2379.380423090713,,,0.0,1392-04-16
1640,2013-07-08,7,0,3,0,58634,0,58634,0,132571474,0,132571474,0,2261.0,2261.0,,,0.0,1392-04-17
1639,2013-07-09,6,0,2,0,21924,0,21924,0,48054879,0,48054879,0,2191.884646962233,2191.884646962233,,,0.0,1392-04-18
