,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change,jdate
2083,2011-03-27,321,2,36,2,1809642,10000,1816142,3500,6494805138,35890000,6518133638,12561500,3589.0,3589.0,3589.0,3589.0,-6500.0,1390-01-07
2082,2011-03-28,91,3,31,1,178090,6000,179090,5000,671043120,22608000,674811120,18840000,3768.0,3768.0,3768.0,3768.0,-1000.0,1390-01-08
2081,2011-03-29,109,1,17,1,254480,5000,254480,5000,1006722880,19780000,1006722880,19780000,3956.0,3956.0,3956.0,3956.0,0.0,1390-01-09
2080,2011-03-30,110,0,25,1,201103,0,198103,3000,835180759,0,822721759,12459000,4153.0,4153.0,,4153.0,3000.0,1390-01-10
2079,2011-04-03,301,2,115,4,1021223,20000,919623,121600,4452532280,87200000,4009556280,530176000,4360.0,4360.0,4360.0,4360.0,101600.0,1390-01-14
2078,2011-04-04,557,10,322,8,3630672,249402,3716774,163300,16621216416,1141762356,17015391372,747587400,4578.0,4578.0,4578.0,4578.0,-86102.0,1390-01-15
2077,2011-04-05,787,14,3479,46,11526399,1091942,11754930,863411,51585595351,4874392758,52637186853,3822801256,4475.430301432391,4477.881778368736,4463.96672900209,4427.556813614837,-228531.0,1390-01-16
2076,2011-04-16,6,2,7,0,7270,16774,24044,0,30904770,71306274,102211044,0,4251.0,4251.0,4251.0,,-16774.0,1390-01-27
2075,2011-04-17,7,1,5,0,24295,15000,39295,0,98127505,60585000,158712505,0,4039.0,4039.0,4039.0,,-15000.0,1390-01-28
2074,2011-04-18,5,1,11,0,16428,40000,56428,0,63050664,153520000,216570664,0,3838.0,3838.0,3838.0,,-40000.0,1390-01-29
2073,2011-04-19,30,3,151,3,361362,910000,1161362,110000,1317887214,3318770000,4235487214,401170000,3647.0,3647.0,3647.0,3647.0,-800000.0,1390-01-30
2072,2011-04-20,9,2,20,0,49870,75000,124870,0,172799550,259875000,432674550,0,3465.0,3465.0,3465.0,,-75000.0,1390-01-31
2071,2011-04-23,8,2,41,0,225610,40000,265610,0,742708120,131680000,874388120,0,3292.0,3292.0,3292.0,,-40000.0,1390-02-03
2070,2011-04-24,3,0,1,0,4099,0,4099,0,12821672,0,12821672,0,3128.0,3128.0,,,0.0,1390-02-04
2069,2011-04-25,7,0,4,1,28080,0,18080,10000,83453760,0,53733760,29720000,2972.0,2972.0,,2972.0,10000.0,1390-02-05
2068,2011-04-26,486,11,1630,22,7509096,929400,7082696,1355800,21412992733,2629991914,20191329270,3851655377,2851.607268438172,2850.797107485624,2829.77395523994,2840.8728256379995,426400.0,1390-02-06
2067,2011-04-27,329,8,404,3,3665248,277000,3905648,36600,10719174689,818195963,11434025152,103345500,2924.5428110185176,2927.561611287039,2953.7760397111915,2823.647540983606,-240400.0,1390-02-07
2066,2011-04-30,31,2,26,0,252072,40000,292072,0,714106568,111240000,825346568,0,2832.9468088482654,2825.832561834068,2781.0,,-40000.0,1390-02-10
2065,2011-05-01,145,3,288,4,2176823,350260,2481693,45390,5938745935,949272860,6761732523,126286272,2728.1712546219883,2724.6450398981665,2710.194883800605,2782.2487772637146,-304870.0,1390-02-11
2064,2011-05-02,4,0,17,1,40909,0,40902,7,117081558,0,117061524,20034,2862.0,2862.0,,2862.0,7.0,1390-02-12
2063,2011-05-03,208,3,191,2,2311670,353509,2168778,496401,6832596973,1051333022,6392244990,1491685005,2955.697384574788,2947.39479559457,2973.992237821385,3005.0,142892.0,1390-02-13
2062,2011-05-04,98,3,162,0,1159858,60000,1219858,0,3370995014,175806526,3546801540,0,2906.3859662131053,2907.552797128846,2930.1087666666667,,-60000.0,1390-02-14
2061,2011-05-08,106,2,147,1,1438638,83000,1521538,100,3978335625,229332000,4207391325,276300,2765.34863183094,2765.2226398551998,2763.0361445783133,2763.0,-82900.0,1390-02-18
2060,2011-05-09,70,1,128,2,1010078,1000,1007678,3400,2912376852,2867000,2905595852,9648000,2883.318765481478,2883.4566716748805,2867.0,2837.6470588235293,2400.0,1390-02-19
2059,2011-05-10,70,1,97,0,699209,10000,709209,0,2030848257,29757400,2060605657,0,2904.4938737916705,2905.498459551416,2975.74,,-10000.0,1390-02-20
2058,2011-05-11,97,0,113,1,1039878,0,1033478,6400,2881954526,0,2864210941,17743585,2771.435231825272,2771.4290396118736,,2772.43515625,6400.0,1390-02-21
2057,2011-05-14,6,0,6,0,41791,0,41791,0,115696410,0,115696410,0,2768.4527769136894,2768.4527769136894,,,0.0,1390-02-24
2056,2011-05-15,57,0,90,0,559669,0,559669,0,1517278409,0,1517278409,0,2711.028141633716,2711.028141633716,,,0.0,1390-02-25
2055,2011-05-16,84,0,97,0,1229198,0,1229198,0,3295749508,0,3295749508,0,2681.2193869498647,2681.2193869498647,,,0.0,1390-02-26
2054,2011-05-17,127,2,62,1,1413347,43000,1449947,6400,3705902548,109521000,3798213948,17209600,2622.0755044585653,2619.5536443745877,2547.0,2689.0,-36600.0,1390-02-27
2053,2011-05-18,84,2,149,1,951842,10001,961543,300,2578624507,26912700,2604745807,791400,2709.0888057051484,2708.922853164133,2691.000899910009,2638.0,-9701.0,1390-02-28
2052,2011-05-21,78,0,159,1,858498,0,853498,5000,2420133694,0,2406053694,14080000,2819.032419411577,2819.050184066044,,2816.0,5000.0,1390-02-31
2051,2011-05-22,63,1,75,1,730943,10000,738943,2000,2019874177,27110000,2041344177,5640000,2763.3812445019653,2762.519134764116,2711.0,2820.0,-8000.0,1390-03-01
2050,2011-05-23,48,0,51,1,351047,0,350547,500,941354982,0,940024982,1330000,2681.56395582358,2681.59471340505,,2660.0,500.0,1390-03-02
2049,2011-05-24,50,2,45,2,438555,40000,468055,10500,1151237335,105358820,1229151155,27445000,2625.069455370478,2626.082736003248,2633.9705,2613.809523809524,-29500.0,1390-03-03
2048,2011-05-25,69,5,42,1,466652,39360,496012,10000,1166227320,98203200,1239477820,24952700,2499.1370871655968,2498.886760804174,2495.0,2495.27,-29360.0,1390-03-04
2047,2011-05-28,67,1,72,0,667438,20000,687438,0,1651040825,48100000,1699140825,0,2473.6991675631293,2471.7004660783955,2405.0,,-20000.0,1390-03-07
2046,2011-05-29,36,2,45,0,511921,8000,519921,0,1205298232,18792000,1224090232,0,2354.46139541062,2354.377361176025,2349.0,,-8000.0,1390-03-08
2045,2011-05-30,63,1,79,1,843884,30000,746584,127300,2063354657,72690000,1827674023,308370634,2445.0690580695923,2448.048743343013,2423.0,2422.393040062844,97300.0,1390-03-09
2044,2011-05-31,43,0,40,1,407019,0,402019,5000,1014760737,0,1002260737,12500000,2493.153236089716,2493.0680813593385,,2500.0,5000.0,1390-03-10
2043,2011-06-01,32,0,36,1,416322,0,413322,3000,1007789596,0,1000559596,7230000,2420.697431315184,2420.775076090796,,2410.0,3000.0,1390-03-11
2042,2011-06-06,35,0,38,1,364692,0,364292,400,886587325,0,885587325,1000000,2431.0577830059337,2430.982083054253,,2500.0,400.0,1390-03-16
2041,2011-06-07,47,0,22,0,399982,0,399982,0,937548046,0,937548046,0,2343.975593901725,2343.975593901725,,,0.0,1390-03-17
2040,2011-06-08,51,0,65,0,551983,0,551983,0,1315933566,0,1315933566,0,2384.0110401950783,2384.0110401950783,,,0.0,1390-03-18
2039,2011-06-11,51,0,54,0,628316,0,628316,0,1449825221,0,1449825221,0,2307.477799387569,2307.477799387569,,,0.0,1390-03-21
2038,2011-06-12,23,0,42,0,331415,0,331415,0,756654720,0,756654720,0,2283.103420183154,2283.103420183154,,,0.0,1390-03-22
2037,2011-06-15,42,0,34,0,261437,0,261437,0,583455334,0,583455334,0,2231.724407792317,2231.724407792317,,,0.0,1390-03-25
2036,2011-06-18,34,0,54,1,430965,0,405365,25600,988495327,0,928514527,59980800,2293.678899678628,2290.564126157907,,2343.0,25600.0,1390-03-28
2035,2011-06-19,33,0,34,1,313505,0,308505,5000,702591791,0,691366791,11225000,2241.0863973461346,2241.0229688335685,,2245.0,5000.0,1390-03-29
2034,2011-06-20,67,0,47,0,835307,0,835307,0,1793796285,0,1793796285,0,2147.469475294712,2147.469475294712,,,0.0,1390-03-30
2033,2011-06-21,30,0,48,0,271101,0,271101,0,581773124,0,581773124,0,2145.964507692705,2145.964507692705,,,0.0,1390-03-31
2032,2011-06-22,15,0,32,0,189388,0,189388,0,404835552,0,404835552,0,2137.598749656789,2137.598749656789,,,0.0,1390-04-01
2031,2011-06-25,33,3,30,0,301386,16670,318056,0,617931611,33937610,651869221,0,2050.2996522731646,2049.5422850064137,2035.8494301139767,,-16670.0,1390-04-04
2030,2011-06-26,60,6,74,1,896778,906000,1647998,154780,1748382937,1768894000,3215765497,301511440,1949.6273737758956,1951.3163832723096,1952.421633554084,1948.0,-751220.0,1390-04-05
2029,2011-06-27,38,2,31,0,350389,6000,356389,0,655792011,11124000,666916011,0,1871.6112977290957,1871.3148020842395,1854.0,,-6000.0,1390-04-06
2028,2011-06-28,39,0,44,1,328575,0,306575,22000,619482060,0,576404060,43078000,1885.359689568592,1880.140455027318,,1958.090909090909,22000.0,1390-04-07
2027,2011-06-29,47,1,68,3,938175,5000,613725,329450,1850248523,9895000,1208476593,651666930,1972.178456044981,1969.0848393009896,1979.0,1978.0450144179688,324450.0,1390-04-08
2026,2011-07-02,36,0,35,1,285773,0,217918,67855,564128569,0,428659024,135469545,1974.044325391132,1967.0657036132857,,1996.4563407265491,67855.0,1390-04-11
2025,2011-07-03,37,1,39,1,286707,3000,277207,12500,541046453,5628000,523144353,23530100,1887.1058362718732,1887.1974841905144,1876.0,1882.408,9500.0,1390-04-12
2024,2011-07-04,26,0,43,0,215091,0,215091,0,405025938,0,405025938,0,1883.0445625339971,1883.0445625339971,,,0.0,1390-04-13
2023,2011-07-05,56,1,101,1,569626,20000,531117,58509,1087225467,37500000,1013066069,111659398,1908.6654524196576,1907.425424153247,1875.0,1908.4140559572031,38509.0,1390-04-14
2022,2011-07-09,8,0,1,0,49140,0,49140,0,89113760,0,89113760,0,1813.4668294668293,1813.4668294668293,,,0.0,1390-04-18
2021,2011-07-10,36,1,36,0,278299,3000,281299,0,480873741,5169000,486042741,0,1727.9032299792668,1727.850937969918,1723.0,,-3000.0,1390-04-19
2020,2011-07-11,30,1,28,0,315869,105575,421444,0,551002983,182116875,733119858,0,1744.403480556813,1739.5427577566652,1725.0,,-105575.0,1390-04-20
2019,2011-07-12,20,0,43,0,249001,0,249001,0,446487998,0,446487998,0,1793.1172886855877,1793.1172886855877,,,0.0,1390-04-21
2018,2011-07-13,31,1,30,0,373867,90000,463867,0,664920588,155700000,820620588,0,1778.4949942091707,1769.0859405821066,1730.0,,-90000.0,1390-04-22
2017,2011-07-16,47,0,50,0,408347,0,408347,0,719392869,0,719392869,0,1761.719491021117,1761.719491021117,,,0.0,1390-04-25
2016,2011-07-24,62,0,77,1,1429050,0,1029050,400000,2735324711,0,1970354959,764969752,1914.0860788635807,1914.7319945580875,,1912.42438,400000.0,1390-05-02
2015,2011-07-25,42,1,29,0,306286,3000,309286,0,563070408,5457000,568527408,0,1838.381147032512,1838.1931545559771,1819.0,,-3000.0,1390-05-03
2014,2011-07-26,29,0,33,1,255481,0,155181,100300,464172297,0,281228807,182943490,1816.8564276795532,1812.263144328236,,1823.9630109670984,100300.0,1390-05-04
2013,2011-07-27,27,0,24,1,385801,0,280656,105145,688271575,0,500356915,187914660,1784.0067158975742,1782.812108061114,,1787.1953968329449,105145.0,1390-05-05
2012,2011-07-30,20,0,25,0,228576,0,228576,0,399788250,0,399788250,0,1749.0386129777405,1749.0386129777405,,,0.0,1390-05-08
2011,2011-07-31,29,0,24,0,215990,0,215990,0,365410121,0,365410121,0,1691.7918468447613,1691.7918468447613,,,0.0,1390-05-09
2010,2011-08-01,28,0,22,1,348864,0,298464,50400,599423258,0,513084058,86339200,1718.2147140432949,1719.081892623566,,1713.079365079365,50400.0,1390-05-10
2009,2011-08-02,49,2,22,0,437949,94442,532391,0,745740454,161599268,907339722,0,1702.8020477270184,1704.2732164893846,1711.095360115203,,-94442.0,1390-05-11
2008,2011-08-03,34,0,43,0,382570,0,382570,0,666831858,0,666831858,0,1743.0322764461405,1743.0322764461405,,,0.0,1390-05-12
2007,2011-08-06,37,0,21,0,285132,0,285132,0,479246269,0,479246269,0,1680.7873861930614,1680.7873861930614,,,0.0,1390-05-15
2006,2011-08-07,26,1,29,0,306926,103109,410035,0,536665994,180860077,717526071,0,1748.5191674866255,1749.914204884949,1754.066832187297,,-103109.0,1390-05-16
2005,2011-08-08,6,0,12,1,41980,0,39980,2000,77117260,0,73443260,3674000,1837.0,1837.0,,1837.0,2000.0,1390-05-17
2004,2011-08-09,14,0,21,0,106592,0,106592,0,205509376,0,205509376,0,1928.0,1928.0,,,0.0,1390-05-18
2003,2011-08-10,11,0,11,1,41660,0,40960,700,84319840,0,82903040,1416800,2024.0,2024.0,,2024.0,700.0,1390-05-19
2002,2011-08-13,128,3,203,4,2653756,195000,2590756,258000,5636351199,414178000,5502279199,548250000,2123.9146323173645,2123.812199605057,2123.989743589744,2125.0,63000.0,1390-05-22
2001,2011-08-14,99,3,145,1,1540485,56000,1591425,5060,3168306236,114808000,3272498356,10615880,2056.6939866340795,2056.332127495798,2050.1428571428573,2098.0,-50940.0,1390-05-23
2000,2011-08-15,27,0,80,1,529685,0,528685,1000,1089602781,0,1087547781,2055000,2057.0769060856924,2057.080834523393,,2055.0,1000.0,1390-05-24
1999,2011-08-16,25,0,36,0,282156,0,282156,0,568664345,0,568664345,0,2015.425314365103,2015.425314365103,,,0.0,1390-05-25
1998,2011-08-17,37,2,48,0,321133,83526,404659,0,649135838,167730856,816866694,0,2021.3925009264076,2018.654457209651,2008.1274812633192,,-83526.0,1390-05-26
1997,2011-08-20,25,0,40,0,209340,0,209340,0,417459048,0,417459048,0,1994.1676124964172,1994.1676124964172,,,0.0,1390-05-29
1996,2011-08-21,19,0,24,0,135226,0,135226,0,272500800,0,272500800,0,2015.1509325129784,2015.1509325129784,,,0.0,1390-05-30
1995,2011-08-23,26,1,51,0,508242,10000,518242,0,1071606090,21150000,1092756090,0,2108.456384950476,2108.582650576372,2115.0,,-10000.0,1390-06-01
1994,2011-08-24,65,3,85,0,978460,60000,1038460,0,2154899378,131970000,2286869378,0,2202.337732763731,2202.173774627814,2199.5,,-60000.0,1390-06-02
1993,2011-08-27,52,0,63,0,871871,0,871871,0,2012797595,0,2012797595,0,2308.5956466036832,2308.5956466036832,,,0.0,1390-06-05
1992,2011-08-28,81,1,121,2,2987463,10001,2859306,138158,7081639457,23702370,6777170504,328171323,2370.4526071117866,2370.215186482314,2370.0,2375.3334805078243,128157.0,1390-06-06
1991,2011-08-29,78,0,125,2,1352165,0,1288688,63477,3288336318,0,3132613702,155722616,2431.90462554496,2430.855026197187,,2453.2132268380674,63477.0,1390-06-07
1990,2011-08-30,150,1,143,2,2295349,120000,2115349,300000,5820848205,305677400,5364689882,761835723,2535.931662243955,2536.0779152754462,2547.3116666666665,2539.45241,180000.0,1390-06-08
1989,2011-09-03,62,0,80,1,870777,0,790777,80000,2166888937,0,1968057937,198831000,2488.454491792962,2488.7647680698856,,2485.3875,80000.0,1390-06-12
1988,2011-09-04,36,0,48,0,461616,0,461616,0,1171421823,0,1171421823,0,2537.6542905791825,2537.6542905791825,,,0.0,1390-06-13
1987,2011-09-05,27,0,37,0,236979,0,236979,0,596465315,0,596465315,0,2516.954308187645,2516.954308187645,,,0.0,1390-06-14
1986,2011-09-06,42,1,86,0,807839,66800,874639,0,2057434217,172237200,2229671417,0,2546.836952660122,2549.247651888379,2578.4011976047905,,-66800.0,1390-06-15
1985,2011-09-07,114,1,95,0,3244477,15000,3259477,0,8663257289,39750000,8703007289,0,2670.1552481339827,2670.0624943817675,2650.0,,-15000.0,1390-06-16
1984,2011-09-10,87,1,55,2,1147248,20000,1090356,76892,3012136008,52170000,2856697608,207608400,2625.53171415422,2619.9677976734206,2608.5,2700.0,56892.0,1390-06-19
1983,2011-09-11,60,1,81,0,734422,17296,751718,0,1858363378,43871328,1902234706,0,2530.3754217602414,2530.516371830926,2536.5013876040703,,-17296.0,1390-06-20
1982,2011-09-12,62,1,51,1,2087261,5000,2040764,51497,5332577254,12535000,5215607377,129504877,2554.820529871444,2555.713143214992,2507.0,2514.804299279569,46497.0,1390-06-21
1981,2011-09-13,23,1,40,0,735173,10000,745173,0,1845236430,25020000,1870256430,0,2509.9349812901182,2509.828496201553,2502.0,,-10000.0,1390-06-22
1980,2011-09-14,37,0,28,0,314182,0,314182,0,775946892,0,775946892,0,2469.736942281862,2469.736942281862,,,0.0,1390-06-23
1979,2011-09-17,25,0,19,0,1342843,0,1342843,0,3307028894,0,3307028894,0,2462.707028297425,2462.707028297425,,,0.0,1390-06-26
1978,2011-09-18,30,1,37,0,1449715,12955,1462670,0,3558555207,31869300,3590424507,0,2454.658472182464,2454.7057825757006,2460.0,,-12955.0,1390-06-27
1977,2011-09-19,31,0,25,0,444925,0,444925,0,1072144816,0,1072144816,0,2409.7203258976238,2409.7203258976238,,,0.0,1390-06-28
1976,2011-09-20,35,0,22,0,362002,0,362002,0,851505987,0,851505987,0,2352.213487770786,2352.213487770786,,,0.0,1390-06-29
1975,2011-09-21,28,0,22,0,1089601,0,1089601,0,2688209249,0,2688209249,0,2467.150130185269,2467.150130185269,,,0.0,1390-06-30
1974,2011-09-25,41,0,36,0,1410650,0,1410650,0,3397761500,0,3397761500,0,2408.649558714068,2408.649558714068,,,0.0,1390-07-03
1973,2011-09-26,22,0,22,0,583472,0,583472,0,1385428244,0,1385428244,0,2374.45540488661,2374.45540488661,,,0.0,1390-07-04
1972,2011-09-27,22,0,30,0,275397,0,275397,0,672693288,0,672693288,0,2442.6311397727645,2442.6311397727645,,,0.0,1390-07-05
1971,2011-09-28,17,0,18,0,164943,0,164943,0,398074273,0,398074273,0,2413.405073267735,2413.405073267735,,,0.0,1390-07-06
1970,2011-10-01,27,0,18,0,113141,0,113141,0,268649589,0,268649589,0,2374.467160445816,2374.467160445816,,,0.0,1390-07-09
1969,2011-10-02,21,0,37,0,383501,0,383501,0,917496600,0,917496600,0,2392.422966302565,2392.422966302565,,,0.0,1390-07-10
1968,2011-10-03,15,0,20,0,720980,0,720980,0,1732890120,0,1732890120,0,2403.5203750450773,2403.5203750450773,,,0.0,1390-07-11
1967,2011-10-04,24,1,25,0,186602,10345,196947,0,438699837,24310750,463010587,0,2350.9921490659262,2350.9400346286056,2350.0,,-10345.0,1390-07-12
1966,2011-10-05,27,1,20,0,178829,20000,198829,0,420782092,47030000,467812092,0,2352.985768527476,2352.836316633892,2351.5,,-20000.0,1390-07-13
1965,2011-10-08,38,0,73,0,1173921,0,1173921,0,2896476619,0,2896476619,0,2467.3522485755,2467.3522485755,,,0.0,1390-07-16
1964,2011-10-09,77,1,132,3,2160431,1412,2111843,50000,5556117086,3657080,5430719166,129055000,2571.7632666815093,2571.554403428664,2590.0,2581.1,48588.0,1390-07-17
1963,2011-10-10,32,0,69,2,442220,0,427220,15000,1191507540,0,1151037540,40470000,2694.377323504138,2694.250128739291,,2698.0,15000.0,1390-07-18
1962,2011-10-11,120,2,156,3,2125752,4010,1883005,246757,5968276789,11340260,5284626358,694990691,2807.6072792122504,2806.4855685460207,2827.995012468828,2816.49838099831,242747.0,1390-07-19
1961,2011-10-12,90,0,89,2,1040044,0,1034989,5055,2879963751,0,2865421844,14541907,2769.078761090877,2768.552945007145,,2876.737289812067,5055.0,1390-07-20
1960,2011-10-15,53,0,56,0,790316,0,790316,0,2085265078,0,2085265078,0,2638.520639845328,2638.520639845328,,,0.0,1390-07-23
1959,2011-10-16,34,1,48,0,423768,380000,803768,0,1065722787,953639798,2019362585,0,2514.8732018462933,2512.369968697435,2509.5784157894736,,-380000.0,1390-07-24
1958,2011-10-17,33,1,49,0,860593,20000,880593,0,2209653293,51000000,2260653293,0,2567.593848660168,2567.194257733141,2550.0,,-20000.0,1390-07-25
1957,2011-10-18,31,0,27,0,197819,0,197819,0,514454238,0,514454238,0,2600.631071838398,2600.631071838398,,,0.0,1390-07-26
1956,2011-10-19,36,1,30,1,290461,6500,206961,90000,742351494,16776500,533842494,225285500,2555.7699450184364,2579.4352269268124,2581.0,2503.1722222222224,83500.0,1390-07-27
1955,2011-10-22,35,0,23,1,1281607,0,1157487,124120,3259691888,0,2949031038,310660850,2543.441076710724,2547.787610573596,,2502.907267160812,124120.0,1390-07-30
1954,2011-10-23,37,0,24,1,259059,0,193274,65785,630963338,0,470584278,160379060,2435.59705704106,2434.803843248445,,2437.9274910693925,65785.0,1390-08-01
1953,2011-10-24,31,0,22,1,1384192,0,1354192,30000,3395851678,0,3323776478,72075200,2453.3097128144072,2454.4351746281177,,2402.5066666666667,30000.0,1390-08-02
1952,2011-10-25,33,0,27,1,470478,0,240478,230000,1173385542,0,598925962,574459580,2494.0285029268107,2490.5644674356904,,2497.650347826087,230000.0,1390-08-03
1951,2011-10-26,46,0,14,1,369557,0,259557,110000,904884674,0,636742899,268141775,2448.565915406825,2453.191010067153,,2437.6525,110000.0,1390-08-04
1950,2011-10-29,34,0,13,1,677121,0,577121,100000,1675053378,0,1432557878,242495500,2473.787370351828,2482.24874506386,,2424.955,100000.0,1390-08-07
1949,2011-10-30,47,0,25,1,368254,0,268254,100000,884143648,0,643954827,240188821,2400.9071130252487,2400.541378693328,,2401.88821,100000.0,1390-08-08
1948,2011-10-31,34,0,7,1,145929,0,45929,100000,348936612,0,110187121,238749491,2391.1396089879327,2399.07511593982,,2387.49491,100000.0,1390-08-09
1947,2011-11-01,12,0,29,1,213935,0,139840,74095,514839911,0,336711318,178128593,2406.524930469536,2407.8326516018305,,2404.056859437209,74095.0,1390-08-10
1946,2011-11-02,51,0,22,1,526241,0,426241,100000,1269945093,0,1029291133,240653960,2413.238597904762,2414.8102435007427,,2406.5396,100000.0,1390-08-11
1945,2011-11-05,39,0,13,2,263745,0,162690,101055,616585653,0,379188487,237397166,2337.809827674458,2330.742436535743,,2349.187729454258,101055.0,1390-08-14
1944,2011-11-06,45,0,34,0,718408,0,718408,0,1643739452,0,1643739452,0,2288.030550884734,2288.030550884734,,,0.0,1390-08-15
1943,2011-11-08,35,0,30,1,534811,0,434811,100000,1163816002,0,946189702,217626300,2176.125775273882,2176.094215647718,,2176.263,100000.0,1390-08-17
1942,2011-11-09,48,0,39,1,945455,0,845455,100000,2135351220,0,1914435252,220915968,2258.543473777176,2264.384564524428,,2209.15968,100000.0,1390-08-18
1941,2011-11-12,27,0,23,0,178708,0,178708,0,413802299,0,413802299,0,2315.521963202543,2315.521963202543,,,0.0,1390-08-21
1940,2011-11-13,24,0,25,0,357238,0,357238,0,806451202,0,806451202,0,2257.4619777291327,2257.4619777291327,,,0.0,1390-08-22
1939,2011-11-14,16,0,18,0,84749,0,84749,0,189066625,0,189066625,0,2230.9009545835347,2230.9009545835347,,,0.0,1390-08-23
1938,2011-11-16,25,0,20,0,267590,0,267590,0,590215750,0,590215750,0,2205.6719234650022,2205.6719234650022,,,0.0,1390-08-25
1937,2011-11-19,24,0,6,0,99826,0,99826,0,217550640,0,217550640,0,2179.298379179773,2179.298379179773,,,0.0,1390-08-28
1936,2011-11-20,29,1,25,0,123663,35086,158749,0,266598589,75334150,341932739,0,2155.847658555914,2153.9205853265216,2147.1284842957307,,-35086.0,1390-08-29
1935,2011-11-21,11,0,24,0,195455,0,195455,0,428394035,0,428394035,0,2191.778337724796,2191.778337724796,,,0.0,1390-08-30
1934,2011-11-22,58,0,23,0,229732,0,229732,0,479471817,0,479471817,0,2087.0919897968065,2087.0919897968065,,,0.0,1390-09-01
1933,2011-11-23,44,1,42,1,384723,13865,298588,100000,775693147,27572025,602736050,200529122,2016.2380387967448,2018.62114351548,1988.60620266859,2005.29122,86135.0,1390-09-02
1932,2011-11-26,24,0,26,1,1701796,0,1601796,100000,3491055437,0,3287070478,203984959,2051.394783511067,2052.115549046196,,2039.84959,100000.0,1390-09-05
1931,2011-11-27,50,0,38,1,928527,0,828527,100000,1843244275,0,1648230497,195013778,1985.127276858939,1989.3503736148607,,1950.13778,100000.0,1390-09-06
1930,2011-11-28,30,0,35,2,392177,0,288177,104000,771573521,0,567543521,204030000,1967.4114519719408,1969.4268487769668,,1961.826923076923,104000.0,1390-09-07
1929,2011-11-29,35,0,28,1,711472,0,611472,100000,1466035820,0,1259535820,206500000,2060.5671340544677,2059.8421841065497,,2065.0,100000.0,1390-09-08
1928,2011-11-30,30,0,68,0,678992,0,678992,0,1426467981,0,1426467981,0,2100.8612487334167,2100.8612487334167,,,0.0,1390-09-09
1927,2011-12-03,32,0,23,0,671852,0,671852,0,1468285578,0,1468285578,0,2185.430091746397,2185.430091746397,,,0.0,1390-09-12
