date,open,high,low,adjClose,value,volume,count,close,jdate
2020-09-12,29351.0,29351.0,29351.0,28041.0,3280590621,111771,18861,29351.0,1399-06-22
2020-09-13,29443.0,29443.0,29443.0,28119.0,2929136855,99485,17098,29443.0,1399-06-23
2020-09-14,29524.0,29524.0,29524.0,28213.0,3531218020,119605,20357,29524.0,1399-06-24
2020-09-15,29623.0,29623.0,29623.0,28331.0,4441406013,149931,22381,29623.0,1399-06-25
2020-09-16,29747.0,29747.0,29747.0,28539.0,7833247763,263329,35149,29747.0,1399-06-26
2020-09-19,29965.0,29965.0,29965.0,28827.0,10587563415,353331,60011,29965.0,1399-06-29
2020-09-20,30268.0,30268.0,30268.0,29132.0,11229760948,371011,62162,30268.0,1399-06-30
2020-09-21,30588.0,30588.0,30588.0,29323.0,7036555284,230043,15996,30588.0,1399-06-31
2020-09-22,30789.0,30789.0,30789.0,29456.0,4892033421,158889,17076,30789.0,1399-07-01
2020-09-23,30928.0,30928.0,30928.0,29563.0,3955969552,127909,21282,30928.0,1399-07-02
2020-09-26,31041.0,31041.0,31041.0,29681.0,4183333488,134768,23099,31041.0,1399-07-05
2020-09-27,31165.0,31165.0,31165.0,29916.0,8339348855,267587,21483,31165.0,1399-07-06
2020-09-28,31411.0,31411.0,31411.0,30041.0,4448205943,141613,24271,31411.0,1399-07-07
2020-09-29,31543.0,31543.0,31543.0,30180.0,4946573260,156820,26899,31543.0,1399-07-08
2020-09-30,31689.0,31689.0,31689.0,30292.0,3978553950,125550,21437,31689.0,1399-07-09
2020-10-03,31806.0,31806.0,31806.0,30450.0,5482241190,172365,28605,31806.0,1399-07-12
2020-10-04,31972.0,31972.0,31972.0,30578.0,4450598316,139203,23649,31972.0,1399-07-13
2020-10-05,32106.0,32106.0,32106.0,30712.0,4640858088,144548,24612,32106.0,1399-07-14
2020-10-07,32247.0,32247.0,32247.0,30923.0,7330517028,227324,38983,32247.0,1399-07-16
2020-10-10,32469.0,32469.0,32469.0,31082.0,5396769897,166213,28458,32469.0,1399-07-19
2020-10-11,32636.0,32636.0,32636.0,31327.0,8314804264,254774,32573,32636.0,1399-07-20
2020-10-12,32893.0,32893.0,32893.0,31502.0,5949258231,180867,30815,32893.0,1399-07-21
2020-10-13,33077.0,33077.0,33077.0,31675.0,5876261358,177654,28810,33077.0,1399-07-22
2020-10-14,33258.0,33258.0,33258.0,31806.0,4463922018,134221,22938,33258.0,1399-07-23
2020-10-18,33396.0,33396.0,33396.0,31915.0,3583657968,107308,17589,33396.0,1399-07-27
2020-10-19,33510.0,33510.0,33510.0,31979.0,2127851490,63499,10891,33510.0,1399-07-28
2020-10-20,33577.0,33577.0,33577.0,32109.0,4306586020,128260,19672,33577.0,1399-07-29
2020-10-21,33714.0,33714.0,33714.0,32227.0,3908700018,115937,19938,33714.0,1399-07-30
2020-10-24,33838.0,33838.0,33838.0,32322.0,3087988204,91258,15653,33838.0,1399-08-03
2020-10-26,33938.0,33938.0,33938.0,32494.0,5606795166,165207,17849,33938.0,1399-08-05
2020-10-27,34118.0,34118.0,34118.0,32596.0,3318521388,97266,16666,34118.0,1399-08-06
2020-10-28,34225.0,34225.0,34225.0,32692.0,3141102050,91778,14488,34225.0,1399-08-07
2020-10-31,34326.0,34326.0,34326.0,32802.0,3519101520,102520,17492,34326.0,1399-08-10
2020-11-01,34442.0,34442.0,34442.0,32875.0,2352560810,68305,11702,34442.0,1399-08-11
2020-11-02,34518.0,34518.0,34518.0,32945.0,2243497410,64995,11145,34518.0,1399-08-12
2020-11-04,34592.0,34592.0,34592.0,33031.0,2747607968,79429,13346,34592.0,1399-08-14
2020-11-07,34682.0,34682.0,34682.0,33093.0,1961440510,56555,9624,34682.0,1399-08-17
2020-11-08,34747.0,34747.0,34747.0,33161.0,2168421282,62406,10042,34747.0,1399-08-18
2020-11-09,34819.0,34819.0,34819.0,33332.0,5422711060,155740,12782,34819.0,1399-08-19
2020-11-10,34998.0,34998.0,34998.0,33436.0,3317915394,94803,14545,34998.0,1399-08-20
2020-11-11,35107.0,35107.0,35107.0,33579.0,4546707570,129510,11772,35107.0,1399-08-21
2020-11-14,35257.0,35257.0,35257.0,33668.0,2790732578,79154,13602,35257.0,1399-08-24
2020-11-15,35351.0,35351.0,35351.0,33753.0,2673101216,75616,12990,35351.0,1399-08-25
2020-11-16,35440.0,35440.0,35440.0,33843.0,2828501840,79811,13716,35440.0,1399-08-26
2020-11-17,35535.0,35535.0,35535.0,33946.0,3214389495,90457,15551,35535.0,1399-08-27
2020-11-18,35643.0,35643.0,35643.0,34065.0,3722768778,104446,17944,35643.0,1399-08-28
2020-11-21,35768.0,35768.0,35768.0,34176.0,3434765272,96029,16482,35768.0,1399-09-01
2020-11-22,35884.0,35884.0,35884.0,34268.0,2830637572,78883,13137,35884.0,1399-09-02
2020-11-23,35981.0,35981.0,35981.0,34380.0,3444677016,95736,15706,35981.0,1399-09-03
2020-11-24,36099.0,36099.0,36099.0,34491.0,3432509514,95086,16155,36099.0,1399-09-04
2020-11-25,36215.0,36215.0,36215.0,34597.0,3281187645,90603,15589,36215.0,1399-09-05
2020-11-28,36326.0,36326.0,36326.0,34721.0,3769113108,103758,17811,36326.0,1399-09-08
2020-11-29,36457.0,36457.0,36457.0,34860.0,4208267967,115431,16388,36457.0,1399-09-09
2020-11-30,36603.0,36603.0,36603.0,35007.0,4468384431,122077,20855,36603.0,1399-09-10
2020-12-01,36757.0,36757.0,36757.0,35179.0,5224787008,142144,24009,36757.0,1399-09-11
2020-12-02,36937.0,36937.0,36937.0,35325.0,4428820174,119902,20427,36937.0,1399-09-12
2020-12-05,37091.0,37091.0,37091.0,35431.0,3160561201,85211,14633,37091.0,1399-09-15
2020-12-06,37202.0,37202.0,37202.0,35554.0,3656696186,98293,16546,37202.0,1399-09-16
2020-12-07,37331.0,37331.0,37331.0,35771.0,6442359994,172574,29465,37331.0,1399-09-17
2020-12-08,37559.0,37559.0,37559.0,36004.0,6941541703,184817,31294,37559.0,1399-09-18
2020-12-09,37804.0,37804.0,37804.0,36236.0,6901422632,182558,31283,37804.0,1399-09-19
2020-12-12,38047.0,38047.0,38047.0,36356.0,3481148312,91496,15092,38047.0,1399-09-22
2020-12-13,38173.0,38173.0,38173.0,36444.0,2539458825,66525,10878,38173.0,1399-09-23
2020-12-15,38425.0,38425.0,38425.0,36704.0,3140821075,81739,13970,38425.0,1399-09-25
2020-12-16,38539.0,38539.0,38539.0,36775.0,2063724911,53549,9176,38539.0,1399-09-26
2020-12-19,38613.0,38613.0,38613.0,36864.0,2543245245,65865,11279,38613.0,1399-09-29
2020-12-20,38707.0,38707.0,38707.0,36936.0,2047058402,52886,9041,38707.0,1399-09-30
2020-12-21,38782.0,38782.0,38782.0,37007.0,2031556288,52384,8701,38782.0,1399-10-01
2020-12-22,38857.0,38857.0,38857.0,37106.0,2819425063,72559,10730,38857.0,1399-10-02
2020-12-23,38961.0,38961.0,38961.0,37197.0,2587088322,66402,11141,38961.0,1399-10-03
2020-12-26,39056.0,39056.0,39056.0,37921.0,20437418960,523285,13138,39056.0,1399-10-06
2020-12-27,39817.0,39817.0,39817.0,38048.0,3578871411,89883,13254,39817.0,1399-10-07
2020-12-28,39950.0,39950.0,39950.0,38161.0,3194521850,79963,13698,39950.0,1399-10-08
2020-12-29,40069.0,40069.0,40069.0,38261.0,2833599542,70718,12091,40069.0,1399-10-09
2020-12-30,40174.0,40174.0,40174.0,38393.0,3738512092,93058,15930,40174.0,1399-10-10
2021-01-02,40312.0,40312.0,40312.0,38513.0,3279139328,81344,13921,40312.0,1399-10-13
2021-01-03,40438.0,40438.0,40438.0,38643.0,3553570126,87877,14221,40438.0,1399-10-14
2021-01-04,40575.0,40575.0,40575.0,38764.0,3315261525,81707,13990,40575.0,1399-10-15
2021-01-05,40702.0,40702.0,40702.0,39182.0,11435837430,280965,14906,40702.0,1399-10-16
2021-01-06,41141.0,41141.0,41141.0,39323.0,3856557340,93740,15929,41141.0,1399-10-17
2021-01-09,41289.0,41289.0,41289.0,39433.0,2943492810,71290,12234,41289.0,1399-10-20
2021-01-10,41404.0,41404.0,41404.0,39554.0,3231582200,78050,13391,41404.0,1399-10-21
2021-01-11,41531.0,41531.0,41531.0,39652.0,2624053173,63183,10845,41531.0,1399-10-22
2021-01-12,41634.0,41634.0,41634.0,39735.0,2212680564,53146,9108,41634.0,1399-10-23
2021-01-13,41721.0,41721.0,41721.0,39824.0,2379765840,57040,9585,41721.0,1399-10-24
2021-01-16,41815.0,41815.0,41815.0,39922.0,2590606510,61954,10612,41815.0,1399-10-27
2021-01-18,41918.0,41918.0,41918.0,40036.0,3000364686,71577,10244,41918.0,1399-10-29
2021-01-19,42037.0,42037.0,42037.0,40145.0,2878399501,68473,8319,42037.0,1399-10-30
2021-01-20,42152.0,42152.0,42152.0,40220.0,1970985368,46759,7837,42152.0,1399-11-01
2021-01-23,42231.0,42231.0,42231.0,40291.0,1859050851,44021,7555,42231.0,1399-11-04
2021-01-24,42305.0,42305.0,42305.0,40366.0,1958044620,46284,7941,42305.0,1399-11-05
2021-01-25,42384.0,42384.0,42384.0,40432.0,1727953296,40769,6984,42384.0,1399-11-06
2021-01-26,42453.0,42453.0,42453.0,40505.0,1897521741,44697,6689,42453.0,1399-11-07
2021-01-27,42530.0,42530.0,42530.0,40570.0,1706303600,40120,6647,42530.0,1399-11-08
2021-01-30,42598.0,42598.0,42598.0,40667.0,2505571762,58819,9917,42598.0,1399-11-11
2021-01-31,42700.0,42700.0,42700.0,40755.0,2285816400,53532,8249,42700.0,1399-11-12
2021-02-01,42792.0,42792.0,42792.0,40835.0,2083242936,48683,8341,42792.0,1399-11-13
2021-02-02,42876.0,42876.0,42876.0,40923.0,2273928660,53035,9084,42876.0,1399-11-14
2021-02-03,42969.0,42969.0,42969.0,41033.0,2843000916,66164,11350,42969.0,1399-11-15
2021-02-06,43084.0,43084.0,43084.0,41217.0,4712484836,109379,8382,43084.0,1399-11-18
2021-02-07,43277.0,43277.0,43277.0,41297.0,2036875282,47066,7985,43277.0,1399-11-19
2021-02-08,43361.0,43361.0,43361.0,41369.0,1830484615,42215,7231,43361.0,1399-11-20
2021-02-09,43437.0,43437.0,43437.0,41448.0,2009916864,46272,7926,43437.0,1399-11-21
2021-02-13,43934.0,43934.0,43934.0,41583.0,2876842254,65481,10426,43934.0,1399-11-25
2021-02-14,44077.0,44077.0,44077.0,41853.0,5764257829,130777,7378,44077.0,1399-11-26
2021-02-16,44364.0,44364.0,44364.0,41904.0,1090644576,24584,2314,44364.0,1399-11-28
2021-02-17,44418.0,44418.0,44418.0,42008.0,2209262484,49738,8513,44418.0,1399-11-29
2021-02-20,44528.0,44528.0,44528.0,42116.0,2264738608,50861,8710,44528.0,1399-12-02
2021-02-21,44642.0,44642.0,44642.0,42208.0,1926614794,43157,7404,44642.0,1399-12-03
2021-02-22,44740.0,44740.0,44740.0,42324.0,2449917660,54759,9365,44740.0,1399-12-04
2021-02-23,44863.0,44863.0,44863.0,42463.0,2928970681,65287,11185,44863.0,1399-12-05
2021-02-24,45010.0,45010.0,45010.0,42684.0,4649533000,103300,17681,45010.0,1399-12-06
2021-02-27,45245.0,45245.0,45245.0,42783.0,2044259590,45182,7722,45245.0,1399-12-09
2021-02-28,45349.0,45349.0,45349.0,42889.0,2194574157,48393,8216,45349.0,1399-12-10
2021-03-01,45462.0,45462.0,45462.0,43008.0,2456039088,54024,9254,45462.0,1399-12-11
2021-03-02,45588.0,45588.0,45588.0,43143.0,2788663548,61171,10466,45588.0,1399-12-12
2021-03-06,75000.0,75000.0,75000.0,75000.0,277427850000,3699038,3793,75000.0,1399-12-16
2021-03-07,79500.0,79500.0,76500.0,79456.0,425266923500,5352231,42743,79500.0,1399-12-17
2021-03-08,84223.0,84223.0,84223.0,79614.0,3226330461,38307,5871,84223.0,1399-12-18
2021-03-09,84390.0,84390.0,81180.0,84389.0,406580823744,4817932,11928,84390.0,1399-12-19
2021-03-10,89452.0,89452.0,89452.0,86269.0,38487885876,430263,10837,89452.0,1399-12-20
2021-03-16,88500.0,91445.0,87210.0,90267.0,1593319677261,17651115,30057,91445.0,1399-12-26
2021-03-17,88462.0,95683.0,88462.0,92273.0,460806766282,4993972,41939,95683.0,1399-12-27
2021-03-27,97809.0,97809.0,97809.0,93990.0,16441692900,168100,7867,97809.0,1400-01-07
2021-03-28,99629.0,99629.0,99629.0,96991.0,28728022150,288350,5949,99629.0,1400-01-08
2021-03-30,102810.0,102810.0,97000.0,102416.0,276222360001,2697068,10005,102810.0,1400-01-10
2021-03-31,108560.0,108560.0,108560.0,105663.0,31088870000,286375,5153,108560.0,1400-01-11
2021-04-03,112002.0,112002.0,112002.0,111870.0,51892206630,463315,4660,112002.0,1400-01-14
2021-04-04,118582.0,118582.0,109633.0,114301.0,1475882386948,12912293,29001,109633.0,1400-01-15
2021-04-05,112015.0,112015.0,112015.0,113926.0,8692027955,77597,263,112015.0,1400-01-16
2021-04-06,111648.0,111648.0,111648.0,113596.0,7645096800,68475,147,111648.0,1400-01-17
2021-04-07,111325.0,111325.0,111325.0,113473.0,2852257825,25621,63,111325.0,1400-01-18
2021-04-10,111204.0,111204.0,111204.0,113451.0,483959808,4352,48,111204.0,1400-01-21
2021-04-11,111182.0,111182.0,111182.0,113417.0,725796096,6528,30,111182.0,1400-01-22
2021-04-12,111149.0,111149.0,111149.0,113377.0,854513512,7688,38,111149.0,1400-01-23
2021-04-13,111110.0,111110.0,111110.0,113288.0,1921980780,17298,54,111110.0,1400-01-24
2021-04-14,111023.0,111023.0,111023.0,113265.0,496272810,4470,30,111023.0,1400-01-25
2021-04-17,111000.0,111000.0,111000.0,113257.0,178710000,1610,23,111000.0,1400-01-28
2021-04-18,110992.0,110992.0,110992.0,113251.0,135299248,1219,14,110992.0,1400-01-29
2021-04-19,110986.0,110986.0,110986.0,113245.0,139953346,1261,9,110986.0,1400-01-30
2021-04-20,110981.0,110981.0,110981.0,113168.0,1668266392,15032,17,110981.0,1400-01-31
2021-04-21,109773.0,109773.0,109773.0,113163.0,64217205,585,9,109773.0,1400-02-01
2021-04-24,109769.0,109769.0,109769.0,111339.0,26064649050,237450,27,109769.0,1400-02-04
2021-04-25,107999.0,107999.0,107999.0,109528.0,25872456438,239562,28,107999.0,1400-02-05
2021-04-26,106243.0,106243.0,106243.0,107757.0,25304851497,238179,23,106243.0,1400-02-06
2021-04-27,104525.0,104525.0,104525.0,106759.0,14254492350,136374,30,104525.0,1400-02-07
2021-04-28,103557.0,103557.0,103557.0,106750.0,128410680,1240,13,103557.0,1400-02-08
2021-05-01,103548.0,103548.0,103548.0,106735.0,225838188,2181,13,103548.0,1400-02-11
2021-05-02,103533.0,103533.0,103533.0,106721.0,211932051,2047,6,103533.0,1400-02-12
2021-05-03,103520.0,103520.0,103520.0,106720.0,15424480,149,3,103520.0,1400-02-13
2021-05-05,103519.0,103519.0,103519.0,106672.0,722148544,6976,18,103519.0,1400-02-15
2021-05-08,103472.0,103472.0,103472.0,106668.0,57840848,559,9,103472.0,1400-02-18
